,id_venta,id_producto,producto,precio_unit,cantidad,fecha_venta,categoria,rango,precio_rango
2266,1528,153,Cafetera,99.75,12,2024-09-29,Electrodomésticos,R3,0.0
2267,1679,141,Batidora,49.23,12,2024-09-29,Electrodomésticos,R1,0.0
2268,1704,123,Aspiradora,111.82,9,2024-09-29,Electrodomésticos,R3,0.0
2269,2168,0,SmartWatch,89.68,8,2024-09-29,Electrónica,,0.0
2270,2450,0,Consola de videojuegos,87.91,4,2024-09-29,Electrónica,,0.0
2271,2467,0,Cámara digital,70.53,7,2024-09-29,Electrónica,,0.0
2272,2600,0,Consola de videojuegos,94.57,3,2024-09-29,Electrónica,,0.0
2273,2864,0,Tablet,105.06,6,2024-09-29,Electrónica,,0.0
2274,2925,131,Auriculares,26.21,4,2024-09-29,Electrónica,R1,0.0
2275,232,193,Cuadro decorativo,118.49,6,2024-09-30,Decoración,R3,0.0
2276,385,112,Alfombra,86.29,3,2024-09-30,Decoración,R2,54-89
2277,415,112,Alfombra,63.4,5,2024-09-30,Decoración,R2,54-89
2278,500,103,Adorno de pared,110.88,4,2024-09-30,Decoración,R3,91-120
2279,565,112,Alfombra,55.34,2,2024-09-30,Decoración,R2,54-89
2280,683,0,Espejo decorativo,123.55,5,2024-09-30,Decoración,,0.0
2281,705,111,Alfombra,49.89,3,2024-09-30,Decoración,R1,28-54
2282,899,0,Candelabro,51.01,6,2024-09-30,Decoración,,0.0
2283,996,0,Cortinas,33.07,3,2024-09-30,Decoración,,0.0
2284,1187,0,Horno eléctrico,99.57,8,2024-09-30,Electrodomésticos,,0.0
2285,1411,0,Freidora eléctrica,102.2,5,2024-09-30,Electrodomésticos,,0.0
2286,1511,0,Freidora eléctrica,116.49,2,2024-09-30,Electrodomésticos,,0.0
2287,1644,123,Aspiradora,123.36,11,2024-09-30,Electrodomésticos,R3,0.0
2288,2031,0,Parlantes Bluetooth,31.44,4,2024-09-30,Electrónica,,0.0
2289,2141,0,Parlantes Bluetooth,116.34,12,2024-09-30,Electrónica,,0.0
2290,521,0,Lámpara de mesa,48.44,6,2024-10-01,Decoración,,0.0
2291,590,101,Adorno de pared,30.18,8,2024-10-01,Decoración,R1,25-66
2292,892,192,Cuadro decorativo,61.57,3,2024-10-01,Decoración,R2,0.0
2293,968,0,Rincón de plantas,60.2,3,2024-10-01,Decoración,,0.0
2294,1062,0,Heladera,121.59,4,2024-10-01,Electrodomésticos,,0.0
2295,1423,0,Microondas,108.25,12,2024-10-01,Electrodomésticos,,0.0
2296,2271,0,Parlantes Bluetooth,61.01,1,2024-10-01,Electrónica,,0.0
2297,2295,131,Auriculares,56.21,2,2024-10-01,Electrónica,R1,0.0
2298,1345,0,Lavadora,51.32,4,2024-10-02,Electrodomésticos,,0.0
2299,2012,0,Televisor,48.02,7,2024-10-02,Electrónica,,0.0
2300,2226,0,Laptop,99.45,5,2024-10-02,Electrónica,,0.0
2301,2442,0,Televisor,71.48,4,2024-10-02,Electrónica,,0.0
2302,2576,0,Laptop,123.53,10,2024-10-02,Electrónica,,0.0
2303,2656,0,Laptop,31.99,9,2024-10-02,Electrónica,,0.0
2304,2915,131,Auriculares,33.81,11,2024-10-02,Electrónica,R1,0.0
2305,38,0,Rincón de plantas,26.44,4,2024-10-03,Decoración,,0.0
2306,681,0,Lámpara de mesa,113.04,1,2024-10-03,Decoración,,0.0
2307,1815,0,Lavadora,65.29,5,2024-10-03,Electrodomésticos,,0.0
2308,2703,0,Smartphone,123.4,12,2024-10-03,Electrónica,,0.0
2309,2725,133,Auriculares,107.61,1,2024-10-03,Electrónica,R3,0.0
2310,786,0,Cortinas,27.17,8,2024-10-04,Decoración,,0.0
2311,1358,152,Cafetera,95.67,12,2024-10-04,Electrodomésticos,R2,0.0
2312,1709,142,Batidora,89.72,10,2024-10-04,Electrodomésticos,R2,0.0
2313,1857,0,Horno eléctrico,74.8,5,2024-10-04,Electrodomésticos,,0.0
2314,2406,0,Laptop,121.0,10,2024-10-04,Electrónica,,0.0
2315,2538,0,SmartWatch,29.14,12,2024-10-04,Electrónica,,0.0
2316,753,0,Espejo decorativo,119.86,4,2024-10-05,Decoración,,0.0
2317,898,0,Rincón de plantas,67.87,11,2024-10-05,Decoración,,0.0
2318,924,0,Jarrón decorativo,64.39,11,2024-10-05,Decoración,,0.0
2319,1650,0,Plancha de vapor,117.52,2,2024-10-05,Electrodomésticos,,0.0
2320,1779,143,Batidora,122.12,4,2024-10-05,Electrodomésticos,R3,0.0
2321,1796,0,Secadora,63.51,11,2024-10-05,Electrodomésticos,,0.0
2322,2841,0,Parlantes Bluetooth,48.99,10,2024-10-05,Electrónica,,0.0
2323,1280,0,Plancha de vapor,31.01,7,2024-10-06,Electrodomésticos,,0.0
2324,1595,0,Lavadora,80.48,4,2024-10-06,Electrodomésticos,,0.0
2325,1711,0,Freidora eléctrica,34.28,2,2024-10-06,Electrodomésticos,,0.0
2326,2417,0,Cámara digital,109.02,2,2024-10-06,Electrónica,,0.0
2327,2443,0,Smartphone,111.34,5,2024-10-06,Electrónica,,0.0
2328,158,0,Rincón de plantas,117.14,8,2024-10-07,Decoración,,0.0
2329,223,0,Espejo decorativo,70.04,3,2024-10-07,Decoración,,0.0
2330,474,0,Jarrón decorativo,38.87,10,2024-10-07,Decoración,,0.0
2331,1032,0,Heladera,31.35,11,2024-10-07,Electrodomésticos,,0.0
2332,1141,0,Freidora eléctrica,71.45,12,2024-10-07,Electrodomésticos,,0.0
2333,1738,151,Cafetera,40.25,3,2024-10-07,Electrodomésticos,R1,0.0
2334,2188,0,SmartWatch,41.24,4,2024-10-07,Electrónica,,0.0
2335,2433,0,Smartphone,117.66,5,2024-10-07,Electrónica,,0.0
2336,2515,133,Auriculares,99.53,1,2024-10-07,Electrónica,R3,0.0
2337,2608,0,SmartWatch,60.98,5,2024-10-07,Electrónica,,0.0
2338,2831,0,Parlantes Bluetooth,86.32,10,2024-10-07,Electrónica,,0.0
2339,6,0,Cortinas,58.87,11,2024-10-08,Decoración,,0.0
2340,670,101,Adorno de pared,55.21,7,2024-10-08,Decoración,R1,25-66
2341,816,0,Cortinas,74.32,11,2024-10-08,Decoración,,0.0
2342,991,0,Lámpara de mesa,79.63,12,2024-10-08,Decoración,,0.0
2343,1204,122,Aspiradora,87.88,2,2024-10-08,Electrodomésticos,R2,0.0
2344,2533,0,Smartphone,64.37,1,2024-10-08,Electrónica,,0.0
2345,2598,0,SmartWatch,113.97,7,2024-10-08,Electrónica,,0.0
2346,2724,0,Tablet,42.93,5,2024-10-08,Electrónica,,0.0
2347,2738,0,SmartWatch,65.16,3,2024-10-08,Electrónica,,0.0
2348,134,0,Jarrón decorativo,103.16,11,2024-10-09,Decoración,,0.0
2349,2353,0,Smartphone,33.52,8,2024-10-09,Electrónica,,0.0
2350,2376,0,Laptop,106.01,5,2024-10-09,Electrónica,,0.0
2351,60,101,Adorno de pared,32.58,9,2024-10-10,Decoración,R1,25-66
2352,117,0,Elementos de cerámica,29.63,4,2024-10-10,Decoración,,0.0
2353,364,0,Jarrón decorativo,73.49,12,2024-10-10,Decoración,,0.0
2354,498,0,Rincón de plantas,42.62,4,2024-10-10,Decoración,,0.0
2355,668,0,Rincón de plantas,61.18,8,2024-10-10,Decoración,,0.0
2356,1133,0,Microondas,121.17,3,2024-10-10,Electrodomésticos,,0.0
2357,1221,0,Freidora eléctrica,112.79,11,2024-10-10,Electrodomésticos,,0.0
2358,1233,0,Microondas,110.22,12,2024-10-10,Electrodomésticos,,0.0
2359,1239,143,Batidora,94.29,2,2024-10-10,Electrodomésticos,R3,0.0
2360,1724,123,Aspiradora,95.89,1,2024-10-10,Electrodomésticos,R3,0.0
2361,2389,0,Proyector,73.93,5,2024-10-10,Electrónica,,0.0
2362,2671,0,Parlantes Bluetooth,30.22,6,2024-10-10,Electrónica,,0.0
2363,2692,0,Televisor,52.35,2,2024-10-10,Electrónica,,0.0
2364,2998,0,Proyector,115.84,10,2024-10-10,Electrónica,,0.0
2365,382,193,Cuadro decorativo,115.19,3,2024-10-11,Decoración,R3,0.0
2366,438,0,Rincón de plantas,104.88,10,2024-10-11,Decoración,,0.0
2367,584,0,Jarrón decorativo,77.31,8,2024-10-11,Decoración,,0.0
2368,778,0,Rincón de plantas,32.69,5,2024-10-11,Decoración,,0.0
2369,867,0,Elementos de cerámica,65.85,5,2024-10-11,Decoración,,0.0
2370,1113,0,Microondas,79.45,3,2024-10-11,Electrodomésticos,,0.0
2371,1567,0,Horno eléctrico,101.95,4,2024-10-11,Electrodomésticos,,0.0
2372,1610,0,Plancha de vapor,91.96,1,2024-10-11,Electrodomésticos,,0.0
2373,2258,0,SmartWatch,68.66,5,2024-10-11,Electrónica,,0.0
2374,2732,0,Televisor,73.89,5,2024-10-11,Electrónica,,0.0
2375,97,0,Elementos de cerámica,116.32,9,2024-10-12,Decoración,,0.0
2376,317,0,Elementos de cerámica,94.69,11,2024-10-12,Decoración,,0.0
2377,472,192,Cuadro decorativo,78.9,2,2024-10-12,Decoración,R2,0.0
2378,725,113,Alfombra,111.36,11,2024-10-12,Decoración,R3,89-125
2379,1890,0,Plancha de vapor,102.24,9,2024-10-12,Electrodomésticos,,0.0
2380,2137,0,Cámara digital,108.68,1,2024-10-12,Electrónica,,0.0
2381,2242,0,Televisor,72.27,7,2024-10-12,Electrónica,,0.0
2382,2352,0,Televisor,82.27,2,2024-10-12,Electrónica,,0.0
2383,2359,0,Proyector,52.24,10,2024-10-12,Electrónica,,0.0
2384,2470,0,Consola de videojuegos,111.81,9,2024-10-12,Electrónica,,0.0
2385,2821,0,Parlantes Bluetooth,117.62,9,2024-10-12,Electrónica,,0.0
2386,646,0,Cortinas,44.98,6,2024-10-13,Decoración,,0.0
2387,1034,121,Aspiradora,44.82,2,2024-10-13,Electrodomésticos,R1,0.0
2388,2075,132,Auriculares,75.39,7,2024-10-13,Electrónica,R2,0.0
2389,2710,0,Consola de videojuegos,41.81,7,2024-10-13,Electrónica,,0.0
2390,182,192,Cuadro decorativo,78.36,11,2024-10-14,Decoración,R2,0.0
2391,1178,152,Cafetera,61.69,8,2024-10-14,Electrodomésticos,R2,0.0
2392,1687,0,Horno eléctrico,117.85,5,2024-10-14,Electrodomésticos,,0.0
2393,1850,0,Plancha de vapor,28.6,5,2024-10-14,Electrodomésticos,,0.0
2394,2291,0,Parlantes Bluetooth,111.95,5,2024-10-14,Electrónica,,0.0
2395,520,102,Adorno de pared,85.98,5,2024-10-15,Decoración,R2,66-91
2396,564,0,Jarrón decorativo,51.28,7,2024-10-15,Decoración,,0.0
2397,990,102,Adorno de pared,76.72,3,2024-10-15,Decoración,R2,66-91
2398,999,0,Candelabro,47.09,5,2024-10-15,Decoración,,0.0
2399,1308,152,Cafetera,96.89,7,2024-10-15,Electrodomésticos,R2,0.0
2400,2667,0,Cámara digital,26.32,4,2024-10-15,Electrónica,,0.0
2401,2960,0,Consola de videojuegos,87.02,11,2024-10-15,Electrónica,,0.0
2402,1321,0,Freidora eléctrica,28.16,4,2024-10-16,Electrodomésticos,,0.0
2403,1637,0,Horno eléctrico,93.24,11,2024-10-16,Electrodomésticos,,0.0
2404,2427,0,Cámara digital,96.56,1,2024-10-16,Electrónica,,0.0
2405,2448,0,SmartWatch,109.91,12,2024-10-16,Electrónica,,0.0
2406,266,0,Cortinas,91.78,5,2024-10-17,Decoración,,0.0
2407,278,0,Rincón de plantas,122.76,10,2024-10-17,Decoración,,0.0
2408,329,0,Candelabro,72.5,11,2024-10-17,Decoración,,0.0
2409,355,113,Alfombra,124.48,4,2024-10-17,Decoración,R3,89-125
2410,440,103,Adorno de pared,113.49,2,2024-10-17,Decoración,R3,91-120
2411,1326,0,Secadora,109.4,7,2024-10-18,Electrodomésticos,,0.0
2412,1512,0,Heladera,37.72,10,2024-10-18,Electrodomésticos,,0.0
2413,1534,123,Aspiradora,96.98,8,2024-10-18,Electrodomésticos,R3,0.0
2414,2614,131,Auriculares,47.88,4,2024-10-18,Electrónica,R1,0.0
2415,9,0,Candelabro,51.38,5,2024-10-19,Decoración,,0.0
2416,1574,122,Aspiradora,92.59,10,2024-10-19,Electrodomésticos,R2,0.0
2417,1615,0,Lavadora,114.4,1,2024-10-19,Electrodomésticos,,0.0
2418,1713,0,Microondas,65.46,5,2024-10-19,Electrodomésticos,,0.0
2419,1859,142,Batidora,81.35,8,2024-10-19,Electrodomésticos,R2,0.0
2420,2886,0,Laptop,49.03,12,2024-10-19,Electrónica,,0.0
2421,33,0,Espejo decorativo,113.71,7,2024-10-20,Decoración,,0.0
2422,72,193,Cuadro decorativo,111.56,1,2024-10-20,Decoración,R3,0.0
2423,2923,0,Smartphone,33.63,5,2024-10-20,Electrónica,,0.0
2424,2933,0,Smartphone,74.88,5,2024-10-20,Electrónica,,0.0
2425,591,0,Lámpara de mesa,74.62,1,2024-10-21,Decoración,,0.0
2426,620,103,Adorno de pared,92.16,4,2024-10-21,Decoración,R3,91-120
2427,680,102,Adorno de pared,76.66,3,2024-10-21,Decoración,R2,66-91
2428,864,0,Jarrón decorativo,55.89,2,2024-10-21,Decoración,,0.0
2429,1215,0,Lavadora,91.79,10,2024-10-21,Electrodomésticos,,0.0
2430,1385,0,Lavadora,111.51,3,2024-10-21,Electrodomésticos,,0.0
2431,18,0,Rincón de plantas,37.09,3,2024-10-22,Decoración,,0.0
2432,776,0,Cortinas,56.8,1,2024-10-22,Decoración,,0.0
2433,942,193,Cuadro decorativo,99.04,8,2024-10-22,Decoración,R3,0.0
2434,1766,0,Secadora,65.13,9,2024-10-22,Electrodomésticos,,0.0
2435,1891,0,Freidora eléctrica,112.96,6,2024-10-22,Electrodomésticos,,0.0
2436,2043,0,Smartphone,30.55,4,2024-10-22,Electrónica,,0.0
2437,2128,0,SmartWatch,123.02,6,2024-10-22,Electrónica,,0.0
2438,2472,0,Televisor,67.41,1,2024-10-22,Electrónica,,0.0
2439,2940,0,Consola de videojuegos,34.04,6,2024-10-22,Electrónica,,0.0
2440,596,0,Cortinas,75.96,7,2024-10-23,Decoración,,0.0
2441,1206,0,Secadora,44.22,1,2024-10-23,Electrodomésticos,,0.0
2442,1214,123,Aspiradora,121.66,3,2024-10-23,Electrodomésticos,R3,0.0
2443,2051,0,Parlantes Bluetooth,49.4,9,2024-10-23,Electrónica,,0.0
2444,2071,0,Parlantes Bluetooth,87.97,12,2024-10-23,Electrónica,,0.0
2445,2094,133,Auriculares,118.97,5,2024-10-23,Electrónica,R3,0.0
2446,2562,0,Televisor,78.28,9,2024-10-23,Electrónica,,0.0
2447,2914,131,Auriculares,26.34,5,2024-10-23,Electrónica,R1,0.0
2448,2965,132,Auriculares,70.7,11,2024-10-23,Electrónica,R2,0.0
2449,1716,0,Secadora,62.92,10,2024-10-24,Electrodomésticos,,0.0
2450,1925,0,Lavadora,91.29,4,2024-10-24,Electrodomésticos,,0.0
2451,2183,0,Smartphone,110.92,7,2024-10-24,Electrónica,,0.0
2452,2783,0,Smartphone,95.67,8,2024-10-24,Electrónica,,0.0
2453,1014,123,Aspiradora,106.17,12,2024-10-25,Electrodomésticos,R3,0.0
2454,1357,0,Horno eléctrico,76.9,11,2024-10-25,Electrodomésticos,,0.0
2455,1388,152,Cafetera,88.66,1,2024-10-25,Electrodomésticos,R2,0.0
2456,2103,0,Smartphone,44.04,10,2024-10-25,Electrónica,,0.0
2457,2132,0,Televisor,117.96,7,2024-10-25,Electrónica,,0.0
2458,2311,0,Parlantes Bluetooth,79.72,6,2024-10-25,Electrónica,,0.0
2459,2607,0,Cámara digital,54.75,10,2024-10-25,Electrónica,,0.0
2460,2781,0,Parlantes Bluetooth,69.0,12,2024-10-25,Electrónica,,0.0
2461,114,0,Jarrón decorativo,104.03,6,2024-10-26,Decoración,,0.0
2462,690,103,Adorno de pared,103.95,8,2024-10-26,Decoración,R3,91-120
2463,853,0,Espejo decorativo,87.21,7,2024-10-26,Decoración,,0.0
2464,1354,121,Aspiradora,55.17,4,2024-10-26,Electrodomésticos,R1,0.0
2465,1449,142,Batidora,73.18,12,2024-10-26,Electrodomésticos,R2,0.0
2466,1577,0,Horno eléctrico,63.35,1,2024-10-26,Electrodomésticos,,0.0
2467,1676,0,Secadora,88.46,9,2024-10-26,Electrodomésticos,,0.0
2468,1733,0,Microondas,33.38,11,2024-10-26,Electrodomésticos,,0.0
2469,1987,0,Horno eléctrico,113.12,6,2024-10-26,Electrodomésticos,,0.0
2470,2198,0,SmartWatch,78.65,7,2024-10-26,Electrónica,,0.0
2471,2285,131,Auriculares,57.38,1,2024-10-26,Electrónica,R1,0.0
2472,2878,0,SmartWatch,122.44,5,2024-10-26,Electrónica,,0.0
2473,25,111,Alfombra,38.69,1,2024-10-27,Decoración,R1,28-54
2474,674,0,Jarrón decorativo,108.63,9,2024-10-27,Decoración,,0.0
2475,755,111,Alfombra,27.68,3,2024-10-27,Decoración,R1,28-54
2476,835,112,Alfombra,85.65,6,2024-10-27,Decoración,R2,54-89
2477,1005,0,Lavadora,44.34,3,2024-10-27,Electrodomésticos,,0.0
2478,1033,0,Microondas,113.6,3,2024-10-27,Electrodomésticos,,0.0
2479,1092,0,Heladera,99.93,6,2024-10-27,Electrodomésticos,,0.0
2480,1094,123,Aspiradora,115.5,8,2024-10-27,Electrodomésticos,R3,0.0
2481,1349,143,Batidora,100.89,5,2024-10-27,Electrodomésticos,R3,0.0
2482,1519,143,Batidora,101.17,11,2024-10-27,Electrodomésticos,R3,0.0
2483,1601,0,Freidora eléctrica,32.54,11,2024-10-27,Electrodomésticos,,0.0
2484,2808,0,SmartWatch,54.79,9,2024-10-27,Electrónica,,0.0
2485,343,0,Espejo decorativo,50.49,4,2024-10-28,Decoración,,0.0
2486,499,0,Candelabro,108.91,2,2024-10-28,Decoración,,0.0
2487,857,0,Elementos de cerámica,91.06,8,2024-10-28,Decoración,,0.0
2488,1144,123,Aspiradora,98.46,7,2024-10-28,Electrodomésticos,R3,0.0
2489,1487,0,Horno eléctrico,102.75,9,2024-10-28,Electrodomésticos,,0.0
2490,1659,143,Batidora,101.49,6,2024-10-28,Electrodomésticos,R3,0.0
2491,1911,0,Freidora eléctrica,46.16,1,2024-10-28,Electrodomésticos,,0.0
2492,2217,0,Cámara digital,49.71,11,2024-10-28,Electrónica,,0.0
2493,657,0,Elementos de cerámica,69.67,3,2024-10-29,Decoración,,0.0
2494,1556,0,Secadora,117.97,3,2024-10-29,Electrodomésticos,,0.0
2495,1930,0,Plancha de vapor,64.2,5,2024-10-29,Electrodomésticos,,0.0
2496,2033,0,Smartphone,29.94,11,2024-10-29,Electrónica,,0.0
2497,2107,0,Cámara digital,64.14,3,2024-10-29,Electrónica,,0.0
2498,2529,0,Proyector,92.21,4,2024-10-29,Electrónica,,0.0
2499,2553,0,Smartphone,78.89,3,2024-10-29,Electrónica,,0.0
2500,2660,0,Consola de videojuegos,124.46,4,2024-10-29,Electrónica,,0.0
2501,2774,131,Auriculares,37.77,7,2024-10-29,Electrónica,R1,0.0
2502,190,101,Adorno de pared,36.08,10,2024-10-30,Decoración,R1,25-66
2503,1395,0,Lavadora,39.64,12,2024-10-30,Electrodomésticos,,0.0
2504,1403,0,Microondas,91.18,1,2024-10-30,Electrodomésticos,,0.0
2505,1872,0,Heladera,60.32,2,2024-10-30,Electrodomésticos,,0.0
2506,2081,0,Parlantes Bluetooth,94.89,10,2024-10-30,Electrónica,,0.0
2507,2449,0,Proyector,104.25,4,2024-10-30,Electrónica,,0.0
2508,2536,0,Laptop,120.96,1,2024-10-30,Electrónica,,0.0
2509,47,0,Elementos de cerámica,66.54,11,2024-10-31,Decoración,,0.0
2510,58,0,Rincón de plantas,58.7,12,2024-10-31,Decoración,,0.0
2511,346,0,Cortinas,52.57,3,2024-10-31,Decoración,,0.0
2512,523,0,Espejo decorativo,45.46,12,2024-10-31,Decoración,,0.0
2513,539,0,Candelabro,85.86,12,2024-10-31,Decoración,,0.0
2514,2166,0,Laptop,115.57,5,2024-10-31,Electrónica,,0.0
2515,2178,0,SmartWatch,104.12,8,2024-10-31,Electrónica,,0.0
2516,2238,0,SmartWatch,68.47,6,2024-10-31,Electrónica,,0.0
2517,2483,0,Smartphone,93.11,4,2024-10-31,Electrónica,,0.0
2518,2817,0,Cámara digital,29.73,9,2024-10-31,Electrónica,,0.0
2519,2890,0,Consola de videojuegos,105.99,5,2024-10-31,Electrónica,,0.0
2520,4,0,Jarrón decorativo,64.12,12,2024-11-01,Decoración,,0.0
2521,284,0,Jarrón decorativo,43.09,7,2024-11-01,Decoración,,0.0
2522,582,192,Cuadro decorativo,61.67,10,2024-11-01,Decoración,R2,0.0
2523,2657,0,Cámara digital,30.79,8,2024-11-01,Electrónica,,0.0
2524,2736,0,Laptop,113.88,1,2024-11-01,Electrónica,,0.0
2525,5,112,Alfombra,70.1,4,2024-11-02,Decoración,R2,54-89
2526,102,193,Cuadro decorativo,119.97,3,2024-11-02,Decoración,R3,0.0
2527,605,113,Alfombra,120.49,6,2024-11-02,Decoración,R3,89-125
2528,773,0,Espejo decorativo,64.35,8,2024-11-02,Decoración,,0.0
2529,808,0,Rincón de plantas,67.82,11,2024-11-02,Decoración,,0.0
2530,1293,0,Microondas,100.74,11,2024-11-02,Electrodomésticos,,0.0
2531,1415,0,Lavadora,29.44,10,2024-11-02,Electrodomésticos,,0.0
2532,1559,141,Batidora,59.48,4,2024-11-02,Electrodomésticos,R1,0.0
2533,1780,0,Plancha de vapor,119.0,1,2024-11-02,Electrodomésticos,,0.0
2534,1049,141,Batidora,64.32,8,2024-11-03,Electrodomésticos,R1,0.0
2535,1420,0,Plancha de vapor,100.54,6,2024-11-03,Electrodomésticos,,0.0
2536,610,101,Adorno de pared,27.89,8,2024-11-04,Decoración,R1,25-66
2537,1262,0,Heladera,43.72,1,2024-11-04,Electrodomésticos,,0.0
2538,27,0,Elementos de cerámica,112.53,11,2024-11-05,Decoración,,0.0
2539,552,193,Cuadro decorativo,88.67,11,2024-11-05,Decoración,R3,0.0
2540,587,0,Elementos de cerámica,33.98,9,2024-11-05,Decoración,,0.0
2541,642,192,Cuadro decorativo,73.67,7,2024-11-05,Decoración,R2,0.0
2542,1071,0,Freidora eléctrica,71.74,2,2024-11-05,Electrodomésticos,,0.0
2543,1283,0,Microondas,94.63,9,2024-11-05,Electrodomésticos,,0.0
2544,1466,0,Secadora,85.31,5,2024-11-05,Electrodomésticos,,0.0
2545,1810,0,Plancha de vapor,70.67,11,2024-11-05,Electrodomésticos,,0.0
2546,142,193,Cuadro decorativo,114.44,10,2024-11-06,Decoración,R3,0.0
2547,464,0,Jarrón decorativo,49.06,11,2024-11-06,Decoración,,0.0
2548,597,0,Elementos de cerámica,96.57,8,2024-11-06,Decoración,,0.0
2549,634,0,Jarrón decorativo,45.62,4,2024-11-06,Decoración,,0.0
2550,719,0,Lámpara de mesa,56.43,2,2024-11-06,Decoración,,0.0
2551,758,0,Rincón de plantas,29.0,10,2024-11-06,Decoración,,0.0
2552,875,111,Alfombra,36.34,5,2024-11-06,Decoración,R1,28-54
2553,2412,0,Televisor,108.45,8,2024-11-06,Electrónica,,0.0
2554,263,0,Espejo decorativo,103.07,6,2024-11-07,Decoración,,0.0
2555,273,0,Espejo decorativo,49.11,10,2024-11-07,Decoración,,0.0
2556,825,111,Alfombra,34.7,1,2024-11-07,Decoración,R1,28-54
2557,862,191,Cuadro decorativo,48.36,8,2024-11-07,Decoración,R1,0.0
2558,1493,0,Microondas,73.63,12,2024-11-07,Electrodomésticos,,0.0
2559,1790,0,Plancha de vapor,80.84,5,2024-11-07,Electrodomésticos,,0.0
2560,1875,0,Lavadora,58.04,6,2024-11-07,Electrodomésticos,,0.0
2561,2113,0,Smartphone,119.26,2,2024-11-07,Electrónica,,0.0
2562,2250,0,Consola de videojuegos,78.68,11,2024-11-07,Electrónica,,0.0
2563,2335,133,Auriculares,108.76,8,2024-11-07,Electrónica,R3,0.0
2564,2357,0,Cámara digital,49.9,1,2024-11-07,Electrónica,,0.0
2565,2401,0,Parlantes Bluetooth,65.49,11,2024-11-07,Electrónica,,0.0
2566,2909,0,Proyector,108.21,12,2024-11-07,Electrónica,,0.0
2567,636,0,Cortinas,46.09,1,2024-11-08,Decoración,,0.0
2568,761,0,Lámpara de mesa,80.48,10,2024-11-08,Decoración,,0.0
2569,951,0,Lámpara de mesa,58.55,9,2024-11-08,Decoración,,0.0
2570,1098,151,Cafetera,45.95,7,2024-11-08,Electrodomésticos,R1,0.0
2571,1348,153,Cafetera,111.7,10,2024-11-08,Electrodomésticos,R3,0.0
2572,2351,0,Parlantes Bluetooth,115.66,3,2024-11-08,Electrónica,,0.0
2573,2411,0,Parlantes Bluetooth,61.45,8,2024-11-08,Electrónica,,0.0
2574,481,0,Lámpara de mesa,55.87,3,2024-11-09,Decoración,,0.0
2575,576,0,Cortinas,122.36,8,2024-11-09,Decoración,,0.0
2576,861,0,Lámpara de mesa,66.88,4,2024-11-09,Decoración,,0.0
2577,889,0,Lámpara de mesa,95.87,7,2024-11-09,Decoración,,0.0
2578,1527,0,Horno eléctrico,36.02,3,2024-11-09,Electrodomésticos,,0.0
2579,2507,0,Cámara digital,27.72,8,2024-11-09,Electrónica,,0.0
2580,2589,0,Proyector,82.9,8,2024-11-09,Electrónica,,0.0
2581,2850,0,Consola de videojuegos,84.81,4,2024-11-09,Electrónica,,0.0
2582,2908,0,SmartWatch,78.63,4,2024-11-09,Electrónica,,0.0
2583,327,0,Elementos de cerámica,105.59,9,2024-11-10,Decoración,,0.0
2584,1021,0,Freidora eléctrica,49.62,6,2024-11-10,Electrodomésticos,,0.0
2585,1200,0,Plancha de vapor,83.34,10,2024-11-10,Electrodomésticos,,0.0
2586,1243,0,Microondas,64.56,12,2024-11-10,Electrodomésticos,,0.0
2587,1619,143,Batidora,96.56,3,2024-11-10,Electrodomésticos,R3,0.0
2588,2010,0,Consola de videojuegos,51.13,2,2024-11-10,Electrónica,,0.0
2589,2087,0,Cámara digital,35.44,3,2024-11-10,Electrónica,,0.0
2590,2573,0,Smartphone,91.52,7,2024-11-10,Electrónica,,0.0
2591,217,0,Elementos de cerámica,47.48,2,2024-11-11,Decoración,,0.0
2592,272,193,Cuadro decorativo,93.84,10,2024-11-11,Decoración,R3,0.0
2593,545,111,Alfombra,43.63,1,2024-11-11,Decoración,R1,28-54
2594,688,0,Rincón de plantas,81.27,11,2024-11-11,Decoración,,0.0
2595,1430,0,Plancha de vapor,34.93,9,2024-11-11,Electrodomésticos,,0.0
2596,1497,0,Horno eléctrico,83.3,10,2024-11-11,Electrodomésticos,,0.0
2597,1509,141,Batidora,55.25,10,2024-11-11,Electrodomésticos,R1,0.0
2598,2060,0,Consola de videojuegos,73.4,5,2024-11-11,Electrónica,,0.0
2599,2263,0,Smartphone,47.67,6,2024-11-11,Electrónica,,0.0
2600,2558,0,SmartWatch,63.94,7,2024-11-11,Electrónica,,0.0
2601,2814,132,Auriculares,89.91,9,2024-11-11,Electrónica,R2,0.0
2602,420,101,Adorno de pared,65.0,4,2024-11-12,Decoración,R1,25-66
2603,514,0,Jarrón decorativo,59.63,10,2024-11-12,Decoración,,0.0
2604,544,0,Jarrón decorativo,29.63,5,2024-11-12,Decoración,,0.0
2605,880,103,Adorno de pared,105.74,10,2024-11-12,Decoración,R3,91-120
2606,1908,151,Cafetera,55.91,3,2024-11-12,Electrodomésticos,R1,0.0
2607,655,113,Alfombra,124.49,11,2024-11-13,Decoración,R3,89-125
2608,1111,0,Freidora eléctrica,100.12,12,2024-11-13,Electrodomésticos,,0.0
2609,2118,0,SmartWatch,99.5,5,2024-11-13,Electrónica,,0.0
2610,2208,0,SmartWatch,33.12,10,2024-11-13,Electrónica,,0.0
2611,36,0,Cortinas,28.63,5,2024-11-14,Decoración,,0.0
