,id_venta,id_producto,producto,precio_unit,cantidad,fecha_venta,categoria,rango
2256,562,0,Cuadro decorativo,29.72,3,2024-09-28,Decoración,
2257,1247,0,Horno eléctrico,55.0,4,2024-09-28,Electrodomésticos,
2258,2117,0,Cámara digital,73.65,11,2024-09-28,Electrónica,
2259,2341,0,Parlantes Bluetooth,81.98,2,2024-09-28,Electrónica,
2260,2820,0,Consola de videojuegos,32.49,6,2024-09-28,Electrónica,
2261,26,0,Cortinas,38.87,11,2024-09-29,Decoración,
2262,614,0,Jarrón decorativo,107.04,7,2024-09-29,Decoración,
2263,1268,0,Cafetera,94.35,12,2024-09-29,Electrodomésticos,
2264,1408,0,Cafetera,56.98,11,2024-09-29,Electrodomésticos,
2265,1522,0,Heladera,90.32,12,2024-09-29,Electrodomésticos,
2266,1528,0,Cafetera,99.75,12,2024-09-29,Electrodomésticos,
2267,1679,0,Batidora,49.23,12,2024-09-29,Electrodomésticos,
2268,1704,0,Aspiradora,111.82,9,2024-09-29,Electrodomésticos,
2269,2168,0,SmartWatch,89.68,8,2024-09-29,Electrónica,
2270,2450,0,Consola de videojuegos,87.91,4,2024-09-29,Electrónica,
2271,2467,0,Cámara digital,70.53,7,2024-09-29,Electrónica,
2272,2600,0,Consola de videojuegos,94.57,3,2024-09-29,Electrónica,
2273,2864,0,Tablet,105.06,6,2024-09-29,Electrónica,
2274,2925,0,Auriculares,26.21,4,2024-09-29,Electrónica,
2275,232,0,Cuadro decorativo,118.49,6,2024-09-30,Decoración,
2276,385,0,Alfombra,86.29,3,2024-09-30,Decoración,
2277,415,0,Alfombra,63.4,5,2024-09-30,Decoración,
2278,500,103,Adorno de pared-R3,110.88,4,2024-09-30,Decoración,R3
2279,565,0,Alfombra,55.34,2,2024-09-30,Decoración,
2280,683,0,Espejo decorativo,123.55,5,2024-09-30,Decoración,
2281,705,0,Alfombra,49.89,3,2024-09-30,Decoración,
2282,899,0,Candelabro,51.01,6,2024-09-30,Decoración,
2283,996,0,Cortinas,33.07,3,2024-09-30,Decoración,
2284,1187,0,Horno eléctrico,99.57,8,2024-09-30,Electrodomésticos,
2285,1411,0,Freidora eléctrica,102.2,5,2024-09-30,Electrodomésticos,
2286,1511,0,Freidora eléctrica,116.49,2,2024-09-30,Electrodomésticos,
2287,1644,0,Aspiradora,123.36,11,2024-09-30,Electrodomésticos,
2288,2031,0,Parlantes Bluetooth,31.44,4,2024-09-30,Electrónica,
2289,2141,0,Parlantes Bluetooth,116.34,12,2024-09-30,Electrónica,
2290,521,0,Lámpara de mesa,48.44,6,2024-10-01,Decoración,
2291,590,101,Adorno de pared-R1,30.18,8,2024-10-01,Decoración,R1
2292,892,0,Cuadro decorativo,61.57,3,2024-10-01,Decoración,
2293,968,0,Rincón de plantas,60.2,3,2024-10-01,Decoración,
2294,1062,0,Heladera,121.59,4,2024-10-01,Electrodomésticos,
2295,1423,0,Microondas,108.25,12,2024-10-01,Electrodomésticos,
2296,2271,0,Parlantes Bluetooth,61.01,1,2024-10-01,Electrónica,
2297,2295,0,Auriculares,56.21,2,2024-10-01,Electrónica,
2298,1345,0,Lavadora,51.32,4,2024-10-02,Electrodomésticos,
2299,2012,0,Televisor,48.02,7,2024-10-02,Electrónica,
2300,2226,0,Laptop,99.45,5,2024-10-02,Electrónica,
2301,2442,0,Televisor,71.48,4,2024-10-02,Electrónica,
2302,2576,0,Laptop,123.53,10,2024-10-02,Electrónica,
2303,2656,0,Laptop,31.99,9,2024-10-02,Electrónica,
2304,2915,0,Auriculares,33.81,11,2024-10-02,Electrónica,
2305,38,0,Rincón de plantas,26.44,4,2024-10-03,Decoración,
2306,681,0,Lámpara de mesa,113.04,1,2024-10-03,Decoración,
2307,1815,0,Lavadora,65.29,5,2024-10-03,Electrodomésticos,
2308,2703,0,Smartphone,123.4,12,2024-10-03,Electrónica,
2309,2725,0,Auriculares,107.61,1,2024-10-03,Electrónica,
2310,786,0,Cortinas,27.17,8,2024-10-04,Decoración,
2311,1358,0,Cafetera,95.67,12,2024-10-04,Electrodomésticos,
2312,1709,0,Batidora,89.72,10,2024-10-04,Electrodomésticos,
2313,1857,0,Horno eléctrico,74.8,5,2024-10-04,Electrodomésticos,
2314,2406,0,Laptop,121.0,10,2024-10-04,Electrónica,
2315,2538,0,SmartWatch,29.14,12,2024-10-04,Electrónica,
2316,753,0,Espejo decorativo,119.86,4,2024-10-05,Decoración,
2317,898,0,Rincón de plantas,67.87,11,2024-10-05,Decoración,
2318,924,0,Jarrón decorativo,64.39,11,2024-10-05,Decoración,
2319,1650,0,Plancha de vapor,117.52,2,2024-10-05,Electrodomésticos,
2320,1779,0,Batidora,122.12,4,2024-10-05,Electrodomésticos,
2321,1796,0,Secadora,63.51,11,2024-10-05,Electrodomésticos,
2322,2841,0,Parlantes Bluetooth,48.99,10,2024-10-05,Electrónica,
2323,1280,0,Plancha de vapor,31.01,7,2024-10-06,Electrodomésticos,
2324,1595,0,Lavadora,80.48,4,2024-10-06,Electrodomésticos,
2325,1711,0,Freidora eléctrica,34.28,2,2024-10-06,Electrodomésticos,
2326,2417,0,Cámara digital,109.02,2,2024-10-06,Electrónica,
2327,2443,0,Smartphone,111.34,5,2024-10-06,Electrónica,
2328,158,0,Rincón de plantas,117.14,8,2024-10-07,Decoración,
2329,223,0,Espejo decorativo,70.04,3,2024-10-07,Decoración,
2330,474,0,Jarrón decorativo,38.87,10,2024-10-07,Decoración,
2331,1032,0,Heladera,31.35,11,2024-10-07,Electrodomésticos,
2332,1141,0,Freidora eléctrica,71.45,12,2024-10-07,Electrodomésticos,
2333,1738,0,Cafetera,40.25,3,2024-10-07,Electrodomésticos,
2334,2188,0,SmartWatch,41.24,4,2024-10-07,Electrónica,
2335,2433,0,Smartphone,117.66,5,2024-10-07,Electrónica,
2336,2515,0,Auriculares,99.53,1,2024-10-07,Electrónica,
2337,2608,0,SmartWatch,60.98,5,2024-10-07,Electrónica,
2338,2831,0,Parlantes Bluetooth,86.32,10,2024-10-07,Electrónica,
2339,6,0,Cortinas,58.87,11,2024-10-08,Decoración,
2340,670,101,Adorno de pared-R1,55.21,7,2024-10-08,Decoración,R1
2341,816,0,Cortinas,74.32,11,2024-10-08,Decoración,
2342,991,0,Lámpara de mesa,79.63,12,2024-10-08,Decoración,
2343,1204,0,Aspiradora,87.88,2,2024-10-08,Electrodomésticos,
2344,2533,0,Smartphone,64.37,1,2024-10-08,Electrónica,
2345,2598,0,SmartWatch,113.97,7,2024-10-08,Electrónica,
2346,2724,0,Tablet,42.93,5,2024-10-08,Electrónica,
2347,2738,0,SmartWatch,65.16,3,2024-10-08,Electrónica,
2348,134,0,Jarrón decorativo,103.16,11,2024-10-09,Decoración,
2349,2353,0,Smartphone,33.52,8,2024-10-09,Electrónica,
2350,2376,0,Laptop,106.01,5,2024-10-09,Electrónica,
2351,60,101,Adorno de pared-R1,32.58,9,2024-10-10,Decoración,R1
2352,117,0,Elementos de cerámica,29.63,4,2024-10-10,Decoración,
2353,364,0,Jarrón decorativo,73.49,12,2024-10-10,Decoración,
2354,498,0,Rincón de plantas,42.62,4,2024-10-10,Decoración,
2355,668,0,Rincón de plantas,61.18,8,2024-10-10,Decoración,
2356,1133,0,Microondas,121.17,3,2024-10-10,Electrodomésticos,
2357,1221,0,Freidora eléctrica,112.79,11,2024-10-10,Electrodomésticos,
2358,1233,0,Microondas,110.22,12,2024-10-10,Electrodomésticos,
2359,1239,0,Batidora,94.29,2,2024-10-10,Electrodomésticos,
2360,1724,0,Aspiradora,95.89,1,2024-10-10,Electrodomésticos,
2361,2389,0,Proyector,73.93,5,2024-10-10,Electrónica,
2362,2671,0,Parlantes Bluetooth,30.22,6,2024-10-10,Electrónica,
2363,2692,0,Televisor,52.35,2,2024-10-10,Electrónica,
2364,2998,0,Proyector,115.84,10,2024-10-10,Electrónica,
2365,382,0,Cuadro decorativo,115.19,3,2024-10-11,Decoración,
2366,438,0,Rincón de plantas,104.88,10,2024-10-11,Decoración,
2367,584,0,Jarrón decorativo,77.31,8,2024-10-11,Decoración,
2368,778,0,Rincón de plantas,32.69,5,2024-10-11,Decoración,
2369,867,0,Elementos de cerámica,65.85,5,2024-10-11,Decoración,
2370,1113,0,Microondas,79.45,3,2024-10-11,Electrodomésticos,
2371,1567,0,Horno eléctrico,101.95,4,2024-10-11,Electrodomésticos,
2372,1610,0,Plancha de vapor,91.96,1,2024-10-11,Electrodomésticos,
2373,2258,0,SmartWatch,68.66,5,2024-10-11,Electrónica,
2374,2732,0,Televisor,73.89,5,2024-10-11,Electrónica,
2375,97,0,Elementos de cerámica,116.32,9,2024-10-12,Decoración,
2376,317,0,Elementos de cerámica,94.69,11,2024-10-12,Decoración,
2377,472,0,Cuadro decorativo,78.9,2,2024-10-12,Decoración,
2378,725,0,Alfombra,111.36,11,2024-10-12,Decoración,
2379,1890,0,Plancha de vapor,102.24,9,2024-10-12,Electrodomésticos,
2380,2137,0,Cámara digital,108.68,1,2024-10-12,Electrónica,
2381,2242,0,Televisor,72.27,7,2024-10-12,Electrónica,
2382,2352,0,Televisor,82.27,2,2024-10-12,Electrónica,
2383,2359,0,Proyector,52.24,10,2024-10-12,Electrónica,
2384,2470,0,Consola de videojuegos,111.81,9,2024-10-12,Electrónica,
2385,2821,0,Parlantes Bluetooth,117.62,9,2024-10-12,Electrónica,
2386,646,0,Cortinas,44.98,6,2024-10-13,Decoración,
2387,1034,0,Aspiradora,44.82,2,2024-10-13,Electrodomésticos,
2388,2075,0,Auriculares,75.39,7,2024-10-13,Electrónica,
2389,2710,0,Consola de videojuegos,41.81,7,2024-10-13,Electrónica,
2390,182,0,Cuadro decorativo,78.36,11,2024-10-14,Decoración,
2391,1178,0,Cafetera,61.69,8,2024-10-14,Electrodomésticos,
2392,1687,0,Horno eléctrico,117.85,5,2024-10-14,Electrodomésticos,
2393,1850,0,Plancha de vapor,28.6,5,2024-10-14,Electrodomésticos,
2394,2291,0,Parlantes Bluetooth,111.95,5,2024-10-14,Electrónica,
2395,520,102,Adorno de pared-R2,85.98,5,2024-10-15,Decoración,R2
2396,564,0,Jarrón decorativo,51.28,7,2024-10-15,Decoración,
2397,990,102,Adorno de pared-R2,76.72,3,2024-10-15,Decoración,R2
2398,999,0,Candelabro,47.09,5,2024-10-15,Decoración,
2399,1308,0,Cafetera,96.89,7,2024-10-15,Electrodomésticos,
2400,2667,0,Cámara digital,26.32,4,2024-10-15,Electrónica,
2401,2960,0,Consola de videojuegos,87.02,11,2024-10-15,Electrónica,
2402,1321,0,Freidora eléctrica,28.16,4,2024-10-16,Electrodomésticos,
2403,1637,0,Horno eléctrico,93.24,11,2024-10-16,Electrodomésticos,
2404,2427,0,Cámara digital,96.56,1,2024-10-16,Electrónica,
2405,2448,0,SmartWatch,109.91,12,2024-10-16,Electrónica,
2406,266,0,Cortinas,91.78,5,2024-10-17,Decoración,
2407,278,0,Rincón de plantas,122.76,10,2024-10-17,Decoración,
2408,329,0,Candelabro,72.5,11,2024-10-17,Decoración,
2409,355,0,Alfombra,124.48,4,2024-10-17,Decoración,
2410,440,103,Adorno de pared-R3,113.49,2,2024-10-17,Decoración,R3
2411,1326,0,Secadora,109.4,7,2024-10-18,Electrodomésticos,
2412,1512,0,Heladera,37.72,10,2024-10-18,Electrodomésticos,
2413,1534,0,Aspiradora,96.98,8,2024-10-18,Electrodomésticos,
2414,2614,0,Auriculares,47.88,4,2024-10-18,Electrónica,
2415,9,0,Candelabro,51.38,5,2024-10-19,Decoración,
2416,1574,0,Aspiradora,92.59,10,2024-10-19,Electrodomésticos,
2417,1615,0,Lavadora,114.4,1,2024-10-19,Electrodomésticos,
2418,1713,0,Microondas,65.46,5,2024-10-19,Electrodomésticos,
2419,1859,0,Batidora,81.35,8,2024-10-19,Electrodomésticos,
2420,2886,0,Laptop,49.03,12,2024-10-19,Electrónica,
2421,33,0,Espejo decorativo,113.71,7,2024-10-20,Decoración,
2422,72,0,Cuadro decorativo,111.56,1,2024-10-20,Decoración,
2423,2923,0,Smartphone,33.63,5,2024-10-20,Electrónica,
2424,2933,0,Smartphone,74.88,5,2024-10-20,Electrónica,
2425,591,0,Lámpara de mesa,74.62,1,2024-10-21,Decoración,
2426,620,103,Adorno de pared-R3,92.16,4,2024-10-21,Decoración,R3
2427,680,102,Adorno de pared-R2,76.66,3,2024-10-21,Decoración,R2
2428,864,0,Jarrón decorativo,55.89,2,2024-10-21,Decoración,
2429,1215,0,Lavadora,91.79,10,2024-10-21,Electrodomésticos,
2430,1385,0,Lavadora,111.51,3,2024-10-21,Electrodomésticos,
2431,18,0,Rincón de plantas,37.09,3,2024-10-22,Decoración,
2432,776,0,Cortinas,56.8,1,2024-10-22,Decoración,
2433,942,0,Cuadro decorativo,99.04,8,2024-10-22,Decoración,
2434,1766,0,Secadora,65.13,9,2024-10-22,Electrodomésticos,
2435,1891,0,Freidora eléctrica,112.96,6,2024-10-22,Electrodomésticos,
2436,2043,0,Smartphone,30.55,4,2024-10-22,Electrónica,
2437,2128,0,SmartWatch,123.02,6,2024-10-22,Electrónica,
2438,2472,0,Televisor,67.41,1,2024-10-22,Electrónica,
2439,2940,0,Consola de videojuegos,34.04,6,2024-10-22,Electrónica,
2440,596,0,Cortinas,75.96,7,2024-10-23,Decoración,
2441,1206,0,Secadora,44.22,1,2024-10-23,Electrodomésticos,
2442,1214,0,Aspiradora,121.66,3,2024-10-23,Electrodomésticos,
2443,2051,0,Parlantes Bluetooth,49.4,9,2024-10-23,Electrónica,
2444,2071,0,Parlantes Bluetooth,87.97,12,2024-10-23,Electrónica,
2445,2094,0,Auriculares,118.97,5,2024-10-23,Electrónica,
2446,2562,0,Televisor,78.28,9,2024-10-23,Electrónica,
2447,2914,0,Auriculares,26.34,5,2024-10-23,Electrónica,
2448,2965,0,Auriculares,70.7,11,2024-10-23,Electrónica,
2449,1716,0,Secadora,62.92,10,2024-10-24,Electrodomésticos,
2450,1925,0,Lavadora,91.29,4,2024-10-24,Electrodomésticos,
2451,2183,0,Smartphone,110.92,7,2024-10-24,Electrónica,
2452,2783,0,Smartphone,95.67,8,2024-10-24,Electrónica,
2453,1014,0,Aspiradora,106.17,12,2024-10-25,Electrodomésticos,
2454,1357,0,Horno eléctrico,76.9,11,2024-10-25,Electrodomésticos,
2455,1388,0,Cafetera,88.66,1,2024-10-25,Electrodomésticos,
2456,2103,0,Smartphone,44.04,10,2024-10-25,Electrónica,
2457,2132,0,Televisor,117.96,7,2024-10-25,Electrónica,
2458,2311,0,Parlantes Bluetooth,79.72,6,2024-10-25,Electrónica,
2459,2607,0,Cámara digital,54.75,10,2024-10-25,Electrónica,
2460,2781,0,Parlantes Bluetooth,69.0,12,2024-10-25,Electrónica,
2461,114,0,Jarrón decorativo,104.03,6,2024-10-26,Decoración,
2462,690,103,Adorno de pared-R3,103.95,8,2024-10-26,Decoración,R3
2463,853,0,Espejo decorativo,87.21,7,2024-10-26,Decoración,
2464,1354,0,Aspiradora,55.17,4,2024-10-26,Electrodomésticos,
2465,1449,0,Batidora,73.18,12,2024-10-26,Electrodomésticos,
2466,1577,0,Horno eléctrico,63.35,1,2024-10-26,Electrodomésticos,
2467,1676,0,Secadora,88.46,9,2024-10-26,Electrodomésticos,
2468,1733,0,Microondas,33.38,11,2024-10-26,Electrodomésticos,
2469,1987,0,Horno eléctrico,113.12,6,2024-10-26,Electrodomésticos,
2470,2198,0,SmartWatch,78.65,7,2024-10-26,Electrónica,
2471,2285,0,Auriculares,57.38,1,2024-10-26,Electrónica,
2472,2878,0,SmartWatch,122.44,5,2024-10-26,Electrónica,
2473,25,0,Alfombra,38.69,1,2024-10-27,Decoración,
2474,674,0,Jarrón decorativo,108.63,9,2024-10-27,Decoración,
2475,755,0,Alfombra,27.68,3,2024-10-27,Decoración,
2476,835,0,Alfombra,85.65,6,2024-10-27,Decoración,
2477,1005,0,Lavadora,44.34,3,2024-10-27,Electrodomésticos,
2478,1033,0,Microondas,113.6,3,2024-10-27,Electrodomésticos,
2479,1092,0,Heladera,99.93,6,2024-10-27,Electrodomésticos,
2480,1094,0,Aspiradora,115.5,8,2024-10-27,Electrodomésticos,
2481,1349,0,Batidora,100.89,5,2024-10-27,Electrodomésticos,
2482,1519,0,Batidora,101.17,11,2024-10-27,Electrodomésticos,
2483,1601,0,Freidora eléctrica,32.54,11,2024-10-27,Electrodomésticos,
2484,2808,0,SmartWatch,54.79,9,2024-10-27,Electrónica,
2485,343,0,Espejo decorativo,50.49,4,2024-10-28,Decoración,
2486,499,0,Candelabro,108.91,2,2024-10-28,Decoración,
2487,857,0,Elementos de cerámica,91.06,8,2024-10-28,Decoración,
2488,1144,0,Aspiradora,98.46,7,2024-10-28,Electrodomésticos,
2489,1487,0,Horno eléctrico,102.75,9,2024-10-28,Electrodomésticos,
2490,1659,0,Batidora,101.49,6,2024-10-28,Electrodomésticos,
2491,1911,0,Freidora eléctrica,46.16,1,2024-10-28,Electrodomésticos,
2492,2217,0,Cámara digital,49.71,11,2024-10-28,Electrónica,
2493,657,0,Elementos de cerámica,69.67,3,2024-10-29,Decoración,
2494,1556,0,Secadora,117.97,3,2024-10-29,Electrodomésticos,
2495,1930,0,Plancha de vapor,64.2,5,2024-10-29,Electrodomésticos,
2496,2033,0,Smartphone,29.94,11,2024-10-29,Electrónica,
2497,2107,0,Cámara digital,64.14,3,2024-10-29,Electrónica,
2498,2529,0,Proyector,92.21,4,2024-10-29,Electrónica,
2499,2553,0,Smartphone,78.89,3,2024-10-29,Electrónica,
2500,2660,0,Consola de videojuegos,124.46,4,2024-10-29,Electrónica,
2501,2774,0,Auriculares,37.77,7,2024-10-29,Electrónica,
2502,190,101,Adorno de pared-R1,36.08,10,2024-10-30,Decoración,R1
2503,1395,0,Lavadora,39.64,12,2024-10-30,Electrodomésticos,
2504,1403,0,Microondas,91.18,1,2024-10-30,Electrodomésticos,
2505,1872,0,Heladera,60.32,2,2024-10-30,Electrodomésticos,
2506,2081,0,Parlantes Bluetooth,94.89,10,2024-10-30,Electrónica,
2507,2449,0,Proyector,104.25,4,2024-10-30,Electrónica,
2508,2536,0,Laptop,120.96,1,2024-10-30,Electrónica,
2509,47,0,Elementos de cerámica,66.54,11,2024-10-31,Decoración,
2510,58,0,Rincón de plantas,58.7,12,2024-10-31,Decoración,
2511,346,0,Cortinas,52.57,3,2024-10-31,Decoración,
2512,523,0,Espejo decorativo,45.46,12,2024-10-31,Decoración,
2513,539,0,Candelabro,85.86,12,2024-10-31,Decoración,
2514,2166,0,Laptop,115.57,5,2024-10-31,Electrónica,
2515,2178,0,SmartWatch,104.12,8,2024-10-31,Electrónica,
2516,2238,0,SmartWatch,68.47,6,2024-10-31,Electrónica,
2517,2483,0,Smartphone,93.11,4,2024-10-31,Electrónica,
2518,2817,0,Cámara digital,29.73,9,2024-10-31,Electrónica,
2519,2890,0,Consola de videojuegos,105.99,5,2024-10-31,Electrónica,
2520,4,0,Jarrón decorativo,64.12,12,2024-11-01,Decoración,
2521,284,0,Jarrón decorativo,43.09,7,2024-11-01,Decoración,
2522,582,0,Cuadro decorativo,61.67,10,2024-11-01,Decoración,
2523,2657,0,Cámara digital,30.79,8,2024-11-01,Electrónica,
2524,2736,0,Laptop,113.88,1,2024-11-01,Electrónica,
2525,5,0,Alfombra,70.1,4,2024-11-02,Decoración,
2526,102,0,Cuadro decorativo,119.97,3,2024-11-02,Decoración,
2527,605,0,Alfombra,120.49,6,2024-11-02,Decoración,
2528,773,0,Espejo decorativo,64.35,8,2024-11-02,Decoración,
2529,808,0,Rincón de plantas,67.82,11,2024-11-02,Decoración,
2530,1293,0,Microondas,100.74,11,2024-11-02,Electrodomésticos,
2531,1415,0,Lavadora,29.44,10,2024-11-02,Electrodomésticos,
2532,1559,0,Batidora,59.48,4,2024-11-02,Electrodomésticos,
2533,1780,0,Plancha de vapor,119.0,1,2024-11-02,Electrodomésticos,
2534,1049,0,Batidora,64.32,8,2024-11-03,Electrodomésticos,
2535,1420,0,Plancha de vapor,100.54,6,2024-11-03,Electrodomésticos,
2536,610,101,Adorno de pared-R1,27.89,8,2024-11-04,Decoración,R1
2537,1262,0,Heladera,43.72,1,2024-11-04,Electrodomésticos,
2538,27,0,Elementos de cerámica,112.53,11,2024-11-05,Decoración,
2539,552,0,Cuadro decorativo,88.67,11,2024-11-05,Decoración,
2540,587,0,Elementos de cerámica,33.98,9,2024-11-05,Decoración,
2541,642,0,Cuadro decorativo,73.67,7,2024-11-05,Decoración,
2542,1071,0,Freidora eléctrica,71.74,2,2024-11-05,Electrodomésticos,
2543,1283,0,Microondas,94.63,9,2024-11-05,Electrodomésticos,
2544,1466,0,Secadora,85.31,5,2024-11-05,Electrodomésticos,
2545,1810,0,Plancha de vapor,70.67,11,2024-11-05,Electrodomésticos,
2546,142,0,Cuadro decorativo,114.44,10,2024-11-06,Decoración,
2547,464,0,Jarrón decorativo,49.06,11,2024-11-06,Decoración,
2548,597,0,Elementos de cerámica,96.57,8,2024-11-06,Decoración,
2549,634,0,Jarrón decorativo,45.62,4,2024-11-06,Decoración,
2550,719,0,Lámpara de mesa,56.43,2,2024-11-06,Decoración,
2551,758,0,Rincón de plantas,29.0,10,2024-11-06,Decoración,
2552,875,0,Alfombra,36.34,5,2024-11-06,Decoración,
2553,2412,0,Televisor,108.45,8,2024-11-06,Electrónica,
2554,263,0,Espejo decorativo,103.07,6,2024-11-07,Decoración,
2555,273,0,Espejo decorativo,49.11,10,2024-11-07,Decoración,
2556,825,0,Alfombra,34.7,1,2024-11-07,Decoración,
2557,862,0,Cuadro decorativo,48.36,8,2024-11-07,Decoración,
2558,1493,0,Microondas,73.63,12,2024-11-07,Electrodomésticos,
2559,1790,0,Plancha de vapor,80.84,5,2024-11-07,Electrodomésticos,
2560,1875,0,Lavadora,58.04,6,2024-11-07,Electrodomésticos,
2561,2113,0,Smartphone,119.26,2,2024-11-07,Electrónica,
2562,2250,0,Consola de videojuegos,78.68,11,2024-11-07,Electrónica,
2563,2335,0,Auriculares,108.76,8,2024-11-07,Electrónica,
2564,2357,0,Cámara digital,49.9,1,2024-11-07,Electrónica,
2565,2401,0,Parlantes Bluetooth,65.49,11,2024-11-07,Electrónica,
2566,2909,0,Proyector,108.21,12,2024-11-07,Electrónica,
2567,636,0,Cortinas,46.09,1,2024-11-08,Decoración,
2568,761,0,Lámpara de mesa,80.48,10,2024-11-08,Decoración,
2569,951,0,Lámpara de mesa,58.55,9,2024-11-08,Decoración,
2570,1098,0,Cafetera,45.95,7,2024-11-08,Electrodomésticos,
2571,1348,0,Cafetera,111.7,10,2024-11-08,Electrodomésticos,
2572,2351,0,Parlantes Bluetooth,115.66,3,2024-11-08,Electrónica,
2573,2411,0,Parlantes Bluetooth,61.45,8,2024-11-08,Electrónica,
2574,481,0,Lámpara de mesa,55.87,3,2024-11-09,Decoración,
2575,576,0,Cortinas,122.36,8,2024-11-09,Decoración,
2576,861,0,Lámpara de mesa,66.88,4,2024-11-09,Decoración,
2577,889,0,Lámpara de mesa,95.87,7,2024-11-09,Decoración,
2578,1527,0,Horno eléctrico,36.02,3,2024-11-09,Electrodomésticos,
2579,2507,0,Cámara digital,27.72,8,2024-11-09,Electrónica,
2580,2589,0,Proyector,82.9,8,2024-11-09,Electrónica,
2581,2850,0,Consola de videojuegos,84.81,4,2024-11-09,Electrónica,
2582,2908,0,SmartWatch,78.63,4,2024-11-09,Electrónica,
2583,327,0,Elementos de cerámica,105.59,9,2024-11-10,Decoración,
2584,1021,0,Freidora eléctrica,49.62,6,2024-11-10,Electrodomésticos,
2585,1200,0,Plancha de vapor,83.34,10,2024-11-10,Electrodomésticos,
2586,1243,0,Microondas,64.56,12,2024-11-10,Electrodomésticos,
2587,1619,0,Batidora,96.56,3,2024-11-10,Electrodomésticos,
2588,2010,0,Consola de videojuegos,51.13,2,2024-11-10,Electrónica,
2589,2087,0,Cámara digital,35.44,3,2024-11-10,Electrónica,
2590,2573,0,Smartphone,91.52,7,2024-11-10,Electrónica,
2591,217,0,Elementos de cerámica,47.48,2,2024-11-11,Decoración,
2592,272,0,Cuadro decorativo,93.84,10,2024-11-11,Decoración,
2593,545,0,Alfombra,43.63,1,2024-11-11,Decoración,
2594,688,0,Rincón de plantas,81.27,11,2024-11-11,Decoración,
2595,1430,0,Plancha de vapor,34.93,9,2024-11-11,Electrodomésticos,
2596,1497,0,Horno eléctrico,83.3,10,2024-11-11,Electrodomésticos,
2597,1509,0,Batidora,55.25,10,2024-11-11,Electrodomésticos,
2598,2060,0,Consola de videojuegos,73.4,5,2024-11-11,Electrónica,
2599,2263,0,Smartphone,47.67,6,2024-11-11,Electrónica,
2600,2558,0,SmartWatch,63.94,7,2024-11-11,Electrónica,
2601,2814,0,Auriculares,89.91,9,2024-11-11,Electrónica,
2602,420,101,Adorno de pared-R1,65.0,4,2024-11-12,Decoración,R1
2603,514,0,Jarrón decorativo,59.63,10,2024-11-12,Decoración,
2604,544,0,Jarrón decorativo,29.63,5,2024-11-12,Decoración,
2605,880,103,Adorno de pared-R3,105.74,10,2024-11-12,Decoración,R3
2606,1908,0,Cafetera,55.91,3,2024-11-12,Electrodomésticos,
2607,655,0,Alfombra,124.49,11,2024-11-13,Decoración,
2608,1111,0,Freidora eléctrica,100.12,12,2024-11-13,Electrodomésticos,
2609,2118,0,SmartWatch,99.5,5,2024-11-13,Electrónica,
2610,2208,0,SmartWatch,33.12,10,2024-11-13,Electrónica,
2611,36,0,Cortinas,28.63,5,2024-11-14,Decoración,
2612,316,0,Cortinas,90.56,2,2024-11-14,Decoración,
2613,885,0,Alfombra,97.56,1,2024-11-14,Decoración,
2614,1566,0,Secadora,78.4,8,2024-11-14,Electrodomésticos,
2615,1753,0,Microondas,38.63,9,2024-11-14,Electrodomésticos,
2616,2316,0,Laptop,78.67,3,2024-11-14,Electrónica,
2617,2374,0,Auriculares,55.05,12,2024-11-14,Electrónica,
2618,2958,0,SmartWatch,64.59,10,2024-11-14,Electrónica,
2619,671,0,Lámpara de mesa,66.33,7,2024-11-15,Decoración,
2620,1462,0,Heladera,121.56,12,2024-11-15,Electrodomésticos,
2621,1463,0,Microondas,70.42,10,2024-11-15,Electrodomésticos,
2622,1517,0,Horno eléctrico,41.23,8,2024-11-15,Electrodomésticos,
2623,1564,0,Aspiradora,60.8,1,2024-11-15,Electrodomésticos,
2624,1621,0,Freidora eléctrica,56.74,9,2024-11-15,Electrodomésticos,
2625,1749,0,Batidora,107.07,9,2024-11-15,Electrodomésticos,
2626,1912,0,Heladera,82.42,8,2024-11-15,Electrodomésticos,
2627,2727,0,Cámara digital,114.98,12,2024-11-15,Electrónica,
2628,618,0,Rincón de plantas,36.15,8,2024-11-16,Decoración,
2629,944,0,Jarrón decorativo,98.76,1,2024-11-16,Decoración,
2630,1015,0,Lavadora,91.96,12,2024-11-16,Electrodomésticos,
2631,1671,0,Freidora eléctrica,106.34,8,2024-11-16,Electrodomésticos,
2632,2025,0,Auriculares,42.93,2,2024-11-16,Electrónica,
2633,2602,0,Televisor,118.04,4,2024-11-16,Electrónica,
2634,21,0,Lámpara de mesa,41.84,12,2024-11-17,Decoración,
2635,227,0,Elementos de cerámica,32.11,11,2024-11-17,Decoración,
2636,361,0,Lámpara de mesa,120.89,2,2024-11-17,Decoración,
2637,757,0,Elementos de cerámica,36.44,10,2024-11-17,Decoración,
2638,779,0,Lámpara de mesa,72.68,9,2024-11-17,Decoración,
2639,1137,0,Horno eléctrico,51.17,7,2024-11-17,Electrodomésticos,
2640,1165,0,Lavadora,73.58,9,2024-11-17,Electrodomésticos,
2641,1651,0,Freidora eléctrica,78.73,10,2024-11-17,Electrodomésticos,
2642,2074,0,Auriculares,70.55,1,2024-11-17,Electrónica,
