,id_venta,id_producto,prod_gener,rango,precio_unit,cantidad,fecha_venta,id_cat,categoria,precio_rango
2217,461,293,Lámpara de mesa,R3,121.83,3,2024-09-23,1,Decoración,83-126
2218,717,211,Elementos de cerámica,R1,35.39,11,2024-09-23,1,Decoración,26-52
2219,932,192,Cuadro decorativo,R2,78.45,4,2024-09-23,1,Decoración,61-86
2220,1782,243,Heladera,R3,99.66,12,2024-09-23,2,Electrodomésticos,91-123
2221,2331,311,Parlantes Bluetooth,R1,26.24,6,2024-09-23,3,Electrónica,25-61
2222,2632,391,Televisor,R1,40.39,2,2024-09-23,3,Electrónica,26-57
2223,478,341,Rincón de plantas,R1,44.03,10,2024-09-24,1,Decoración,25-63
2224,531,292,Lámpara de mesa,R2,66.98,4,2024-09-24,1,Decoración,57-83
2225,580,101,Adorno de pared,R1,41.81,12,2024-09-24,1,Decoración,25-66
2226,960,101,Adorno de pared,R1,56.56,8,2024-09-24,1,Decoración,25-66
2227,1298,151,Cafetera,R1,60.68,6,2024-09-24,2,Electrodomésticos,25-61
2228,1461,233,Freidora eléctrica,R3,108.58,12,2024-09-24,2,Electrodomésticos,90-125
2229,2446,273,Laptop,R3,114.74,2,2024-09-24,3,Electrónica,89-126
2230,93,221,Espejo decorativo,R1,44.57,9,2024-09-25,1,Decoración,25-57
2231,437,211,Elementos de cerámica,R1,35.83,9,2024-09-25,1,Decoración,26-52
2232,750,103,Adorno de pared,R3,108.77,2,2024-09-25,1,Decoración,91-120
2233,956,181,Cortinas,R1,37.35,2,2024-09-25,1,Decoración,25-57
2234,1359,143,Batidora,R3,121.44,11,2024-09-25,2,Electrodomésticos,91-126
2235,1482,242,Heladera,R2,86.99,12,2024-09-25,2,Electrodomésticos,57-91
2236,2202,391,Televisor,R1,31.84,7,2024-09-25,3,Electrónica,26-57
2237,2248,362,SmartWatch,R2,88.46,8,2024-09-25,3,Electrónica,55-91
2238,2317,202,Cámara digital,R2,56.34,7,2024-09-25,3,Electrónica,56-87
2239,2500,171,Consola de videojuegos,R1,53.64,8,2024-09-25,3,Electrónica,29-55
2240,103,221,Espejo decorativo,R1,43.78,11,2024-09-26,1,Decoración,25-57
2241,666,181,Cortinas,R1,29.89,4,2024-09-26,1,Decoración,25-57
2242,698,343,Rincón de plantas,R3,93.59,10,2024-09-26,1,Decoración,86-124
2243,1228,153,Cafetera,R3,115.89,4,2024-09-26,2,Electrodomésticos,98-126
2244,2400,172,Consola de videojuegos,R2,84.09,12,2024-09-26,3,Electrónica,55-90
2245,2793,372,Smartphone,R2,91.37,8,2024-09-26,3,Electrónica,64-101
2246,2994,133,Auriculares,R3,94.36,9,2024-09-26,3,Electrónica,93-125
2247,379,291,Lámpara de mesa,R1,49.43,7,2024-09-27,1,Decoración,25-57
2248,409,291,Lámpara de mesa,R1,53.65,5,2024-09-27,1,Decoración,25-57
2249,445,112,Alfombra,R2,70.36,12,2024-09-27,1,Decoración,54-89
2250,842,192,Cuadro decorativo,R2,71.4,2,2024-09-27,1,Decoración,61-86
2251,1674,121,Aspiradora,R1,40.59,8,2024-09-27,2,Electrodomésticos,26-64
2252,2000,323,Plancha de vapor,R3,105.5,3,2024-09-27,2,Electrodomésticos,88-125
2253,2190,171,Consola de videojuegos,R1,48.86,3,2024-09-27,3,Electrónica,29-55
2254,2686,272,Laptop,R2,64.56,11,2024-09-27,3,Electrónica,58-89
2255,304,262,Jarrón decorativo,R2,67.72,4,2024-09-28,1,Decoración,57-92
2256,562,191,Cuadro decorativo,R1,29.72,3,2024-09-28,1,Decoración,25-61
2257,1247,251,Horno eléctrico,R1,55.0,4,2024-09-28,2,Electrodomésticos,27-58
2258,2117,202,Cámara digital,R2,73.65,11,2024-09-28,3,Electrónica,56-87
2259,2341,312,Parlantes Bluetooth,R2,81.98,2,2024-09-28,3,Electrónica,61-89
2260,2820,171,Consola de videojuegos,R1,32.49,6,2024-09-28,3,Electrónica,29-55
2261,26,181,Cortinas,R1,38.87,11,2024-09-29,1,Decoración,25-57
2262,614,263,Jarrón decorativo,R3,107.04,7,2024-09-29,1,Decoración,92-126
2263,1268,152,Cafetera,R2,94.35,12,2024-09-29,2,Electrodomésticos,61-98
2264,1408,151,Cafetera,R1,56.98,11,2024-09-29,2,Electrodomésticos,25-61
2265,1522,242,Heladera,R2,90.32,12,2024-09-29,2,Electrodomésticos,57-91
2266,1528,153,Cafetera,R3,99.75,12,2024-09-29,2,Electrodomésticos,98-126
2267,1679,141,Batidora,R1,49.23,12,2024-09-29,2,Electrodomésticos,27-65
2268,1704,123,Aspiradora,R3,111.82,9,2024-09-29,2,Electrodomésticos,93-125
2269,2168,362,SmartWatch,R2,89.68,8,2024-09-29,3,Electrónica,55-91
2270,2450,172,Consola de videojuegos,R2,87.91,4,2024-09-29,3,Electrónica,55-90
2271,2467,202,Cámara digital,R2,70.53,7,2024-09-29,3,Electrónica,56-87
2272,2600,173,Consola de videojuegos,R3,94.57,3,2024-09-29,3,Electrónica,90-126
2273,2864,383,Tablet,R3,105.06,6,2024-09-29,3,Electrónica,81-124
2274,2925,131,Auriculares,R1,26.21,4,2024-09-29,3,Electrónica,26-58
2275,232,193,Cuadro decorativo,R3,118.49,6,2024-09-30,1,Decoración,86-126
2276,385,112,Alfombra,R2,86.29,3,2024-09-30,1,Decoración,54-89
2277,415,112,Alfombra,R2,63.4,5,2024-09-30,1,Decoración,54-89
2278,500,103,Adorno de pared,R3,110.88,4,2024-09-30,1,Decoración,91-120
2279,565,112,Alfombra,R2,55.34,2,2024-09-30,1,Decoración,54-89
2280,683,223,Espejo decorativo,R3,123.55,5,2024-09-30,1,Decoración,93-125
2281,705,111,Alfombra,R1,49.89,3,2024-09-30,1,Decoración,28-54
2282,899,161,Candelabro,R1,51.01,6,2024-09-30,1,Decoración,29-52
2283,996,181,Cortinas,R1,33.07,3,2024-09-30,1,Decoración,25-57
2284,1187,253,Horno eléctrico,R3,99.57,8,2024-09-30,2,Electrodomésticos,93-124
2285,1411,233,Freidora eléctrica,R3,102.2,5,2024-09-30,2,Electrodomésticos,90-125
2286,1511,233,Freidora eléctrica,R3,116.49,2,2024-09-30,2,Electrodomésticos,90-125
2287,1644,123,Aspiradora,R3,123.36,11,2024-09-30,2,Electrodomésticos,93-125
2288,2031,311,Parlantes Bluetooth,R1,31.44,4,2024-09-30,3,Electrónica,25-61
2289,2141,313,Parlantes Bluetooth,R3,116.34,12,2024-09-30,3,Electrónica,89-125
2290,521,291,Lámpara de mesa,R1,48.44,6,2024-10-01,1,Decoración,25-57
2291,590,101,Adorno de pared,R1,30.18,8,2024-10-01,1,Decoración,25-66
2292,892,192,Cuadro decorativo,R2,61.57,3,2024-10-01,1,Decoración,61-86
2293,968,341,Rincón de plantas,R1,60.2,3,2024-10-01,1,Decoración,25-63
2294,1062,243,Heladera,R3,121.59,4,2024-10-01,2,Electrodomésticos,91-123
2295,1423,303,Microondas,R3,108.25,12,2024-10-01,2,Electrodomésticos,94-126
2296,2271,312,Parlantes Bluetooth,R2,61.01,1,2024-10-01,3,Electrónica,61-89
2297,2295,131,Auriculares,R1,56.21,2,2024-10-01,3,Electrónica,26-58
2298,1345,281,Lavadora,R1,51.32,4,2024-10-02,2,Electrodomésticos,26-55
2299,2012,391,Televisor,R1,48.02,7,2024-10-02,3,Electrónica,26-57
2300,2226,273,Laptop,R3,99.45,5,2024-10-02,3,Electrónica,89-126
2301,2442,392,Televisor,R2,71.48,4,2024-10-02,3,Electrónica,57-85
2302,2576,273,Laptop,R3,123.53,10,2024-10-02,3,Electrónica,89-126
2303,2656,271,Laptop,R1,31.99,9,2024-10-02,3,Electrónica,27-58
2304,2915,131,Auriculares,R1,33.81,11,2024-10-02,3,Electrónica,26-58
2305,38,341,Rincón de plantas,R1,26.44,4,2024-10-03,1,Decoración,25-63
2306,681,293,Lámpara de mesa,R3,113.04,1,2024-10-03,1,Decoración,83-126
2307,1815,282,Lavadora,R2,65.29,5,2024-10-03,2,Electrodomésticos,55-92
2308,2703,373,Smartphone,R3,123.4,12,2024-10-03,3,Electrónica,101-126
2309,2725,133,Auriculares,R3,107.61,1,2024-10-03,3,Electrónica,93-125
2310,786,181,Cortinas,R1,27.17,8,2024-10-04,1,Decoración,25-57
2311,1358,152,Cafetera,R2,95.67,12,2024-10-04,2,Electrodomésticos,61-98
2312,1709,142,Batidora,R2,89.72,10,2024-10-04,2,Electrodomésticos,65-91
2313,1857,252,Horno eléctrico,R2,74.8,5,2024-10-04,2,Electrodomésticos,58-93
2314,2406,273,Laptop,R3,121.0,10,2024-10-04,3,Electrónica,89-126
2315,2538,361,SmartWatch,R1,29.14,12,2024-10-04,3,Electrónica,25-55
2316,753,223,Espejo decorativo,R3,119.86,4,2024-10-05,1,Decoración,93-125
2317,898,342,Rincón de plantas,R2,67.87,11,2024-10-05,1,Decoración,63-86
2318,924,262,Jarrón decorativo,R2,64.39,11,2024-10-05,1,Decoración,57-92
2319,1650,323,Plancha de vapor,R3,117.52,2,2024-10-05,2,Electrodomésticos,88-125
2320,1779,143,Batidora,R3,122.12,4,2024-10-05,2,Electrodomésticos,91-126
2321,1796,352,Secadora,R2,63.51,11,2024-10-05,2,Electrodomésticos,50-93
2322,2841,311,Parlantes Bluetooth,R1,48.99,10,2024-10-05,3,Electrónica,25-61
2323,1280,321,Plancha de vapor,R1,31.01,7,2024-10-06,2,Electrodomésticos,26-55
2324,1595,282,Lavadora,R2,80.48,4,2024-10-06,2,Electrodomésticos,55-92
2325,1711,231,Freidora eléctrica,R1,34.28,2,2024-10-06,2,Electrodomésticos,25-61
2326,2417,203,Cámara digital,R3,109.02,2,2024-10-06,3,Electrónica,87-123
2327,2443,373,Smartphone,R3,111.34,5,2024-10-06,3,Electrónica,101-126
2328,158,343,Rincón de plantas,R3,117.14,8,2024-10-07,1,Decoración,86-124
2329,223,222,Espejo decorativo,R2,70.04,3,2024-10-07,1,Decoración,57-93
2330,474,261,Jarrón decorativo,R1,38.87,10,2024-10-07,1,Decoración,26-57
2331,1032,241,Heladera,R1,31.35,11,2024-10-07,2,Electrodomésticos,27-57
2332,1141,232,Freidora eléctrica,R2,71.45,12,2024-10-07,2,Electrodomésticos,61-90
2333,1738,151,Cafetera,R1,40.25,3,2024-10-07,2,Electrodomésticos,25-61
2334,2188,361,SmartWatch,R1,41.24,4,2024-10-07,3,Electrónica,25-55
2335,2433,373,Smartphone,R3,117.66,5,2024-10-07,3,Electrónica,101-126
2336,2515,133,Auriculares,R3,99.53,1,2024-10-07,3,Electrónica,93-125
2337,2608,362,SmartWatch,R2,60.98,5,2024-10-07,3,Electrónica,55-91
2338,2831,312,Parlantes Bluetooth,R2,86.32,10,2024-10-07,3,Electrónica,61-89
2339,6,182,Cortinas,R2,58.87,11,2024-10-08,1,Decoración,57-91
2340,670,101,Adorno de pared,R1,55.21,7,2024-10-08,1,Decoración,25-66
2341,816,182,Cortinas,R2,74.32,11,2024-10-08,1,Decoración,57-91
2342,991,292,Lámpara de mesa,R2,79.63,12,2024-10-08,1,Decoración,57-83
2343,1204,122,Aspiradora,R2,87.88,2,2024-10-08,2,Electrodomésticos,64-93
2344,2533,372,Smartphone,R2,64.37,1,2024-10-08,3,Electrónica,64-101
2345,2598,363,SmartWatch,R3,113.97,7,2024-10-08,3,Electrónica,91-126
2346,2724,381,Tablet,R1,42.93,5,2024-10-08,3,Electrónica,26-62
2347,2738,362,SmartWatch,R2,65.16,3,2024-10-08,3,Electrónica,55-91
2348,134,263,Jarrón decorativo,R3,103.16,11,2024-10-09,1,Decoración,92-126
2349,2353,371,Smartphone,R1,33.52,8,2024-10-09,3,Electrónica,26-64
2350,2376,273,Laptop,R3,106.01,5,2024-10-09,3,Electrónica,89-126
2351,60,101,Adorno de pared,R1,32.58,9,2024-10-10,1,Decoración,25-66
2352,117,211,Elementos de cerámica,R1,29.63,4,2024-10-10,1,Decoración,26-52
2353,364,262,Jarrón decorativo,R2,73.49,12,2024-10-10,1,Decoración,57-92
2354,498,341,Rincón de plantas,R1,42.62,4,2024-10-10,1,Decoración,25-63
2355,668,341,Rincón de plantas,R1,61.18,8,2024-10-10,1,Decoración,25-63
2356,1133,303,Microondas,R3,121.17,3,2024-10-10,2,Electrodomésticos,94-126
2357,1221,233,Freidora eléctrica,R3,112.79,11,2024-10-10,2,Electrodomésticos,90-125
2358,1233,303,Microondas,R3,110.22,12,2024-10-10,2,Electrodomésticos,94-126
2359,1239,143,Batidora,R3,94.29,2,2024-10-10,2,Electrodomésticos,91-126
2360,1724,123,Aspiradora,R3,95.89,1,2024-10-10,2,Electrodomésticos,93-125
2361,2389,332,Proyector,R2,73.93,5,2024-10-10,3,Electrónica,63-86
2362,2671,311,Parlantes Bluetooth,R1,30.22,6,2024-10-10,3,Electrónica,25-61
2363,2692,391,Televisor,R1,52.35,2,2024-10-10,3,Electrónica,26-57
2364,2998,333,Proyector,R3,115.84,10,2024-10-10,3,Electrónica,86-125
2365,382,193,Cuadro decorativo,R3,115.19,3,2024-10-11,1,Decoración,86-126
2366,438,343,Rincón de plantas,R3,104.88,10,2024-10-11,1,Decoración,86-124
2367,584,262,Jarrón decorativo,R2,77.31,8,2024-10-11,1,Decoración,57-92
2368,778,341,Rincón de plantas,R1,32.69,5,2024-10-11,1,Decoración,25-63
2369,867,212,Elementos de cerámica,R2,65.85,5,2024-10-11,1,Decoración,52-90
2370,1113,302,Microondas,R2,79.45,3,2024-10-11,2,Electrodomésticos,67-94
2371,1567,253,Horno eléctrico,R3,101.95,4,2024-10-11,2,Electrodomésticos,93-124
2372,1610,323,Plancha de vapor,R3,91.96,1,2024-10-11,2,Electrodomésticos,88-125
2373,2258,362,SmartWatch,R2,68.66,5,2024-10-11,3,Electrónica,55-91
2374,2732,392,Televisor,R2,73.89,5,2024-10-11,3,Electrónica,57-85
2375,97,213,Elementos de cerámica,R3,116.32,9,2024-10-12,1,Decoración,90-125
2376,317,213,Elementos de cerámica,R3,94.69,11,2024-10-12,1,Decoración,90-125
2377,472,192,Cuadro decorativo,R2,78.9,2,2024-10-12,1,Decoración,61-86
2378,725,113,Alfombra,R3,111.36,11,2024-10-12,1,Decoración,89-125
2379,1890,323,Plancha de vapor,R3,102.24,9,2024-10-12,2,Electrodomésticos,88-125
2380,2137,203,Cámara digital,R3,108.68,1,2024-10-12,3,Electrónica,87-123
2381,2242,392,Televisor,R2,72.27,7,2024-10-12,3,Electrónica,57-85
2382,2352,392,Televisor,R2,82.27,2,2024-10-12,3,Electrónica,57-85
2383,2359,331,Proyector,R1,52.24,10,2024-10-12,3,Electrónica,26-63
2384,2470,173,Consola de videojuegos,R3,111.81,9,2024-10-12,3,Electrónica,90-126
2385,2821,313,Parlantes Bluetooth,R3,117.62,9,2024-10-12,3,Electrónica,89-125
2386,646,181,Cortinas,R1,44.98,6,2024-10-13,1,Decoración,25-57
2387,1034,121,Aspiradora,R1,44.82,2,2024-10-13,2,Electrodomésticos,26-64
2388,2075,132,Auriculares,R2,75.39,7,2024-10-13,3,Electrónica,58-93
2389,2710,171,Consola de videojuegos,R1,41.81,7,2024-10-13,3,Electrónica,29-55
2390,182,192,Cuadro decorativo,R2,78.36,11,2024-10-14,1,Decoración,61-86
2391,1178,152,Cafetera,R2,61.69,8,2024-10-14,2,Electrodomésticos,61-98
2392,1687,253,Horno eléctrico,R3,117.85,5,2024-10-14,2,Electrodomésticos,93-124
2393,1850,321,Plancha de vapor,R1,28.6,5,2024-10-14,2,Electrodomésticos,26-55
2394,2291,313,Parlantes Bluetooth,R3,111.95,5,2024-10-14,3,Electrónica,89-125
2395,520,102,Adorno de pared,R2,85.98,5,2024-10-15,1,Decoración,66-91
2396,564,261,Jarrón decorativo,R1,51.28,7,2024-10-15,1,Decoración,26-57
2397,990,102,Adorno de pared,R2,76.72,3,2024-10-15,1,Decoración,66-91
2398,999,161,Candelabro,R1,47.09,5,2024-10-15,1,Decoración,29-52
2399,1308,152,Cafetera,R2,96.89,7,2024-10-15,2,Electrodomésticos,61-98
2400,2667,201,Cámara digital,R1,26.32,4,2024-10-15,3,Electrónica,25-56
2401,2960,172,Consola de videojuegos,R2,87.02,11,2024-10-15,3,Electrónica,55-90
2402,1321,231,Freidora eléctrica,R1,28.16,4,2024-10-16,2,Electrodomésticos,25-61
2403,1637,253,Horno eléctrico,R3,93.24,11,2024-10-16,2,Electrodomésticos,93-124
2404,2427,203,Cámara digital,R3,96.56,1,2024-10-16,3,Electrónica,87-123
2405,2448,363,SmartWatch,R3,109.91,12,2024-10-16,3,Electrónica,91-126
2406,266,183,Cortinas,R3,91.78,5,2024-10-17,1,Decoración,91-126
2407,278,343,Rincón de plantas,R3,122.76,10,2024-10-17,1,Decoración,86-124
2408,329,162,Candelabro,R2,72.5,11,2024-10-17,1,Decoración,52-87
2409,355,113,Alfombra,R3,124.48,4,2024-10-17,1,Decoración,89-125
2410,440,103,Adorno de pared,R3,113.49,2,2024-10-17,1,Decoración,91-120
2411,1326,353,Secadora,R3,109.4,7,2024-10-18,2,Electrodomésticos,93-125
2412,1512,241,Heladera,R1,37.72,10,2024-10-18,2,Electrodomésticos,27-57
2413,1534,123,Aspiradora,R3,96.98,8,2024-10-18,2,Electrodomésticos,93-125
2414,2614,131,Auriculares,R1,47.88,4,2024-10-18,3,Electrónica,26-58
2415,9,161,Candelabro,R1,51.38,5,2024-10-19,1,Decoración,29-52
2416,1574,122,Aspiradora,R2,92.59,10,2024-10-19,2,Electrodomésticos,64-93
2417,1615,283,Lavadora,R3,114.4,1,2024-10-19,2,Electrodomésticos,92-124
2418,1713,301,Microondas,R1,65.46,5,2024-10-19,2,Electrodomésticos,26-67
2419,1859,142,Batidora,R2,81.35,8,2024-10-19,2,Electrodomésticos,65-91
2420,2886,271,Laptop,R1,49.03,12,2024-10-19,3,Electrónica,27-58
2421,33,223,Espejo decorativo,R3,113.71,7,2024-10-20,1,Decoración,93-125
2422,72,193,Cuadro decorativo,R3,111.56,1,2024-10-20,1,Decoración,86-126
2423,2923,371,Smartphone,R1,33.63,5,2024-10-20,3,Electrónica,26-64
2424,2933,372,Smartphone,R2,74.88,5,2024-10-20,3,Electrónica,64-101
2425,591,292,Lámpara de mesa,R2,74.62,1,2024-10-21,1,Decoración,57-83
2426,620,103,Adorno de pared,R3,92.16,4,2024-10-21,1,Decoración,91-120
2427,680,102,Adorno de pared,R2,76.66,3,2024-10-21,1,Decoración,66-91
2428,864,261,Jarrón decorativo,R1,55.89,2,2024-10-21,1,Decoración,26-57
2429,1215,282,Lavadora,R2,91.79,10,2024-10-21,2,Electrodomésticos,55-92
2430,1385,283,Lavadora,R3,111.51,3,2024-10-21,2,Electrodomésticos,92-124
2431,18,341,Rincón de plantas,R1,37.09,3,2024-10-22,1,Decoración,25-63
2432,776,181,Cortinas,R1,56.8,1,2024-10-22,1,Decoración,25-57
2433,942,193,Cuadro decorativo,R3,99.04,8,2024-10-22,1,Decoración,86-126
2434,1766,352,Secadora,R2,65.13,9,2024-10-22,2,Electrodomésticos,50-93
2435,1891,233,Freidora eléctrica,R3,112.96,6,2024-10-22,2,Electrodomésticos,90-125
2436,2043,371,Smartphone,R1,30.55,4,2024-10-22,3,Electrónica,26-64
2437,2128,363,SmartWatch,R3,123.02,6,2024-10-22,3,Electrónica,91-126
2438,2472,392,Televisor,R2,67.41,1,2024-10-22,3,Electrónica,57-85
2439,2940,171,Consola de videojuegos,R1,34.04,6,2024-10-22,3,Electrónica,29-55
2440,596,182,Cortinas,R2,75.96,7,2024-10-23,1,Decoración,57-91
2441,1206,351,Secadora,R1,44.22,1,2024-10-23,2,Electrodomésticos,26-50
2442,1214,123,Aspiradora,R3,121.66,3,2024-10-23,2,Electrodomésticos,93-125
2443,2051,311,Parlantes Bluetooth,R1,49.4,9,2024-10-23,3,Electrónica,25-61
2444,2071,312,Parlantes Bluetooth,R2,87.97,12,2024-10-23,3,Electrónica,61-89
2445,2094,133,Auriculares,R3,118.97,5,2024-10-23,3,Electrónica,93-125
2446,2562,392,Televisor,R2,78.28,9,2024-10-23,3,Electrónica,57-85
2447,2914,131,Auriculares,R1,26.34,5,2024-10-23,3,Electrónica,26-58
2448,2965,132,Auriculares,R2,70.7,11,2024-10-23,3,Electrónica,58-93
2449,1716,352,Secadora,R2,62.92,10,2024-10-24,2,Electrodomésticos,50-93
2450,1925,282,Lavadora,R2,91.29,4,2024-10-24,2,Electrodomésticos,55-92
2451,2183,373,Smartphone,R3,110.92,7,2024-10-24,3,Electrónica,101-126
2452,2783,372,Smartphone,R2,95.67,8,2024-10-24,3,Electrónica,64-101
2453,1014,123,Aspiradora,R3,106.17,12,2024-10-25,2,Electrodomésticos,93-125
2454,1357,252,Horno eléctrico,R2,76.9,11,2024-10-25,2,Electrodomésticos,58-93
2455,1388,152,Cafetera,R2,88.66,1,2024-10-25,2,Electrodomésticos,61-98
2456,2103,371,Smartphone,R1,44.04,10,2024-10-25,3,Electrónica,26-64
2457,2132,393,Televisor,R3,117.96,7,2024-10-25,3,Electrónica,85-124
2458,2311,312,Parlantes Bluetooth,R2,79.72,6,2024-10-25,3,Electrónica,61-89
2459,2607,201,Cámara digital,R1,54.75,10,2024-10-25,3,Electrónica,25-56
2460,2781,312,Parlantes Bluetooth,R2,69.0,12,2024-10-25,3,Electrónica,61-89
2461,114,263,Jarrón decorativo,R3,104.03,6,2024-10-26,1,Decoración,92-126
2462,690,103,Adorno de pared,R3,103.95,8,2024-10-26,1,Decoración,91-120
2463,853,222,Espejo decorativo,R2,87.21,7,2024-10-26,1,Decoración,57-93
2464,1354,121,Aspiradora,R1,55.17,4,2024-10-26,2,Electrodomésticos,26-64
2465,1449,142,Batidora,R2,73.18,12,2024-10-26,2,Electrodomésticos,65-91
2466,1577,252,Horno eléctrico,R2,63.35,1,2024-10-26,2,Electrodomésticos,58-93
2467,1676,352,Secadora,R2,88.46,9,2024-10-26,2,Electrodomésticos,50-93
2468,1733,301,Microondas,R1,33.38,11,2024-10-26,2,Electrodomésticos,26-67
2469,1987,253,Horno eléctrico,R3,113.12,6,2024-10-26,2,Electrodomésticos,93-124
2470,2198,362,SmartWatch,R2,78.65,7,2024-10-26,3,Electrónica,55-91
2471,2285,131,Auriculares,R1,57.38,1,2024-10-26,3,Electrónica,26-58
2472,2878,363,SmartWatch,R3,122.44,5,2024-10-26,3,Electrónica,91-126
2473,25,111,Alfombra,R1,38.69,1,2024-10-27,1,Decoración,28-54
2474,674,263,Jarrón decorativo,R3,108.63,9,2024-10-27,1,Decoración,92-126
2475,755,111,Alfombra,R1,27.68,3,2024-10-27,1,Decoración,28-54
2476,835,112,Alfombra,R2,85.65,6,2024-10-27,1,Decoración,54-89
2477,1005,281,Lavadora,R1,44.34,3,2024-10-27,2,Electrodomésticos,26-55
2478,1033,303,Microondas,R3,113.6,3,2024-10-27,2,Electrodomésticos,94-126
2479,1092,243,Heladera,R3,99.93,6,2024-10-27,2,Electrodomésticos,91-123
2480,1094,123,Aspiradora,R3,115.5,8,2024-10-27,2,Electrodomésticos,93-125
2481,1349,143,Batidora,R3,100.89,5,2024-10-27,2,Electrodomésticos,91-126
2482,1519,143,Batidora,R3,101.17,11,2024-10-27,2,Electrodomésticos,91-126
2483,1601,231,Freidora eléctrica,R1,32.54,11,2024-10-27,2,Electrodomésticos,25-61
2484,2808,361,SmartWatch,R1,54.79,9,2024-10-27,3,Electrónica,25-55
2485,343,221,Espejo decorativo,R1,50.49,4,2024-10-28,1,Decoración,25-57
2486,499,163,Candelabro,R3,108.91,2,2024-10-28,1,Decoración,87-126
2487,857,213,Elementos de cerámica,R3,91.06,8,2024-10-28,1,Decoración,90-125
2488,1144,123,Aspiradora,R3,98.46,7,2024-10-28,2,Electrodomésticos,93-125
2489,1487,253,Horno eléctrico,R3,102.75,9,2024-10-28,2,Electrodomésticos,93-124
2490,1659,143,Batidora,R3,101.49,6,2024-10-28,2,Electrodomésticos,91-126
2491,1911,231,Freidora eléctrica,R1,46.16,1,2024-10-28,2,Electrodomésticos,25-61
2492,2217,201,Cámara digital,R1,49.71,11,2024-10-28,3,Electrónica,25-56
2493,657,212,Elementos de cerámica,R2,69.67,3,2024-10-29,1,Decoración,52-90
2494,1556,353,Secadora,R3,117.97,3,2024-10-29,2,Electrodomésticos,93-125
2495,1930,322,Plancha de vapor,R2,64.2,5,2024-10-29,2,Electrodomésticos,55-88
2496,2033,371,Smartphone,R1,29.94,11,2024-10-29,3,Electrónica,26-64
2497,2107,202,Cámara digital,R2,64.14,3,2024-10-29,3,Electrónica,56-87
2498,2529,333,Proyector,R3,92.21,4,2024-10-29,3,Electrónica,86-125
2499,2553,372,Smartphone,R2,78.89,3,2024-10-29,3,Electrónica,64-101
2500,2660,173,Consola de videojuegos,R3,124.46,4,2024-10-29,3,Electrónica,90-126
2501,2774,131,Auriculares,R1,37.77,7,2024-10-29,3,Electrónica,26-58
2502,190,101,Adorno de pared,R1,36.08,10,2024-10-30,1,Decoración,25-66
2503,1395,281,Lavadora,R1,39.64,12,2024-10-30,2,Electrodomésticos,26-55
2504,1403,302,Microondas,R2,91.18,1,2024-10-30,2,Electrodomésticos,67-94
2505,1872,242,Heladera,R2,60.32,2,2024-10-30,2,Electrodomésticos,57-91
2506,2081,313,Parlantes Bluetooth,R3,94.89,10,2024-10-30,3,Electrónica,89-125
2507,2449,333,Proyector,R3,104.25,4,2024-10-30,3,Electrónica,86-125
2508,2536,273,Laptop,R3,120.96,1,2024-10-30,3,Electrónica,89-126
2509,47,212,Elementos de cerámica,R2,66.54,11,2024-10-31,1,Decoración,52-90
2510,58,341,Rincón de plantas,R1,58.7,12,2024-10-31,1,Decoración,25-63
2511,346,181,Cortinas,R1,52.57,3,2024-10-31,1,Decoración,25-57
2512,523,221,Espejo decorativo,R1,45.46,12,2024-10-31,1,Decoración,25-57
2513,539,162,Candelabro,R2,85.86,12,2024-10-31,1,Decoración,52-87
2514,2166,273,Laptop,R3,115.57,5,2024-10-31,3,Electrónica,89-126
2515,2178,363,SmartWatch,R3,104.12,8,2024-10-31,3,Electrónica,91-126
2516,2238,362,SmartWatch,R2,68.47,6,2024-10-31,3,Electrónica,55-91
2517,2483,372,Smartphone,R2,93.11,4,2024-10-31,3,Electrónica,64-101
2518,2817,201,Cámara digital,R1,29.73,9,2024-10-31,3,Electrónica,25-56
2519,2890,173,Consola de videojuegos,R3,105.99,5,2024-10-31,3,Electrónica,90-126
2520,4,262,Jarrón decorativo,R2,64.12,12,2024-11-01,1,Decoración,57-92
2521,284,261,Jarrón decorativo,R1,43.09,7,2024-11-01,1,Decoración,26-57
2522,582,192,Cuadro decorativo,R2,61.67,10,2024-11-01,1,Decoración,61-86
2523,2657,201,Cámara digital,R1,30.79,8,2024-11-01,3,Electrónica,25-56
2524,2736,273,Laptop,R3,113.88,1,2024-11-01,3,Electrónica,89-126
2525,5,112,Alfombra,R2,70.1,4,2024-11-02,1,Decoración,54-89
2526,102,193,Cuadro decorativo,R3,119.97,3,2024-11-02,1,Decoración,86-126
2527,605,113,Alfombra,R3,120.49,6,2024-11-02,1,Decoración,89-125
2528,773,222,Espejo decorativo,R2,64.35,8,2024-11-02,1,Decoración,57-93
2529,808,342,Rincón de plantas,R2,67.82,11,2024-11-02,1,Decoración,63-86
2530,1293,303,Microondas,R3,100.74,11,2024-11-02,2,Electrodomésticos,94-126
2531,1415,281,Lavadora,R1,29.44,10,2024-11-02,2,Electrodomésticos,26-55
2532,1559,141,Batidora,R1,59.48,4,2024-11-02,2,Electrodomésticos,27-65
2533,1780,323,Plancha de vapor,R3,119.0,1,2024-11-02,2,Electrodomésticos,88-125
2534,1049,141,Batidora,R1,64.32,8,2024-11-03,2,Electrodomésticos,27-65
