,id_venta,id_prod,id_producto,producto,rango,precio_unit,cantidad,fecha_venta,id_cat,categoria,precio_rango,dentro_camp,id_camp,canal,costo_mrkt
618,1620,320,322,Plancha de vapor,R2,76.32,5,2024-03-13,2,Electrodomésticos,55-88,0,0,,
1681,1910,320,322,Plancha de vapor,R2,75.65,5,2024-07-17,2,Electrodomésticos,55-88,0,0,,
616,1260,320,323,Plancha de vapor,R3,122.04,1,2024-03-13,2,Electrodomésticos,88-125,0,0,,
1686,1170,320,321,Plancha de vapor,R1,30.39,11,2024-07-18,2,Electrodomésticos,26-55,0,0,,
2976,1530,320,321,Plancha de vapor,R1,47.14,2,2024-12-28,2,Electrodomésticos,26-55,0,0,,
718,1690,320,322,Plancha de vapor,R2,68.28,9,2024-03-23,2,Electrodomésticos,55-88,0,0,,
441,1820,320,321,Plancha de vapor,R1,45.5,12,2024-02-21,2,Electrodomésticos,26-55,0,0,,
2393,1850,320,321,Plancha de vapor,R1,28.6,5,2024-10-14,2,Electrodomésticos,26-55,0,0,,
223,1360,320,323,Plancha de vapor,R3,95.1,2,2024-01-27,2,Electrodomésticos,88-125,0,0,,
2086,1760,320,322,Plancha de vapor,R2,60.45,6,2024-09-06,2,Electrodomésticos,55-88,0,0,,
6,1710,320,322,Plancha de vapor,R2,65.43,2,2024-01-02,2,Electrodomésticos,55-88,0,0,,
1615,1180,320,321,Plancha de vapor,R1,42.61,2,2024-07-09,2,Electrodomésticos,26-55,0,0,,
280,1600,320,321,Plancha de vapor,R1,47.6,10,2024-02-02,2,Electrodomésticos,26-55,0,0,,
2102,1440,320,323,Plancha de vapor,R3,118.21,7,2024-09-08,2,Electrodomésticos,88-125,0,0,,
976,1010,320,321,Plancha de vapor,R1,37.94,8,2024-04-22,2,Electrodomésticos,26-55,0,0,,
803,1480,320,323,Plancha de vapor,R3,99.08,11,2024-04-03,2,Electrodomésticos,88-125,0,0,,
2379,1890,320,323,Plancha de vapor,R3,102.24,9,2024-10-12,2,Electrodomésticos,88-125,0,0,,
2372,1610,320,323,Plancha de vapor,R3,91.96,1,2024-10-11,2,Electrodomésticos,88-125,0,0,,
2585,1200,320,322,Plancha de vapor,R2,83.34,10,2024-11-10,2,Electrodomésticos,55-88,0,0,,
595,1860,320,323,Plancha de vapor,R3,102.6,12,2024-03-10,2,Electrodomésticos,88-125,0,0,,
592,1330,320,321,Plancha de vapor,R1,28.85,11,2024-03-10,2,Electrodomésticos,26-55,0,0,,
2727,1100,320,323,Plancha de vapor,R3,108.29,5,2024-11-27,2,Electrodomésticos,88-125,0,0,,
651,1670,320,323,Plancha de vapor,R3,101.57,7,2024-03-16,2,Electrodomésticos,88-125,0,0,,
2963,1520,320,322,Plancha de vapor,R2,74.47,8,2024-12-26,2,Electrodomésticos,55-88,0,0,,
414,1510,320,322,Plancha de vapor,R2,79.95,10,2024-02-18,2,Electrodomésticos,55-88,0,0,,
2765,1160,320,323,Plancha de vapor,R3,124.24,2,2024-12-01,2,Electrodomésticos,88-125,0,0,,
2766,1460,320,322,Plancha de vapor,R2,79.78,9,2024-12-01,2,Electrodomésticos,55-88,0,0,,
1592,1770,320,322,Plancha de vapor,R2,80.83,9,2024-07-06,2,Electrodomésticos,55-88,0,0,,
1743,1220,320,322,Plancha de vapor,R2,74.88,1,2024-07-25,2,Electrodomésticos,55-88,0,0,,
144,1900,320,321,Plancha de vapor,R1,45.14,1,2024-01-18,2,Electrodomésticos,26-55,0,0,,
2037,1960,320,323,Plancha de vapor,R3,109.54,12,2024-08-30,2,Electrodomésticos,88-125,0,0,,
599,1240,320,321,Plancha de vapor,R1,40.78,12,2024-03-11,2,Electrodomésticos,26-55,0,0,,
173,1140,320,321,Plancha de vapor,R1,27.61,7,2024-01-21,2,Electrodomésticos,26-55,0,0,,
868,1630,320,322,Plancha de vapor,R2,76.06,9,2024-04-10,2,Electrodomésticos,55-88,0,0,,
890,1450,320,322,Plancha de vapor,R2,56.8,8,2024-04-13,2,Electrodomésticos,55-88,0,0,,
1333,1040,320,321,Plancha de vapor,R1,49.22,2,2024-06-01,2,Electrodomésticos,26-55,0,0,,
512,1570,320,323,Plancha de vapor,R3,114.48,4,2024-02-29,2,Electrodomésticos,88-125,0,0,,
1537,1390,320,321,Plancha de vapor,R1,45.61,8,2024-06-29,2,Electrodomésticos,26-55,0,0,,
1404,1120,320,321,Plancha de vapor,R1,30.67,7,2024-06-10,2,Electrodomésticos,26-55,0,0,,
2875,1840,320,322,Plancha de vapor,R2,68.39,9,2024-12-15,2,Electrodomésticos,55-88,0,0,,
1920,1950,320,323,Plancha de vapor,R3,99.29,1,2024-08-17,2,Electrodomésticos,88-125,0,0,,
2559,1790,320,322,Plancha de vapor,R2,80.84,5,2024-11-07,2,Electrodomésticos,55-88,0,0,,
392,1070,320,321,Plancha de vapor,R1,48.23,5,2024-02-16,2,Electrodomésticos,26-55,0,0,,
1033,1830,320,323,Plancha de vapor,R3,120.94,11,2024-04-28,2,Electrodomésticos,88-125,0,0,,
2839,1640,320,321,Plancha de vapor,R1,34.87,4,2024-12-11,2,Electrodomésticos,26-55,0,0,,
698,1290,320,322,Plancha de vapor,R2,76.04,5,2024-03-21,2,Electrodomésticos,55-88,0,0,,
325,1340,320,321,Plancha de vapor,R1,48.48,10,2024-02-07,2,Electrodomésticos,26-55,0,0,,
1965,1060,320,322,Plancha de vapor,R2,59.64,12,2024-08-22,2,Electrodomésticos,55-88,0,0,,
1130,1970,320,323,Plancha de vapor,R3,113.7,5,2024-05-08,2,Electrodomésticos,88-125,0,0,,
1411,1720,320,322,Plancha de vapor,R2,81.86,12,2024-06-11,2,Electrodomésticos,55-88,0,0,,
74,1090,320,322,Plancha de vapor,R2,66.15,8,2024-01-10,2,Electrodomésticos,55-88,0,0,,
2545,1810,320,322,Plancha de vapor,R2,70.67,11,2024-11-05,2,Electrodomésticos,55-88,0,0,,
483,1740,320,321,Plancha de vapor,R1,45.37,6,2024-02-26,2,Electrodomésticos,26-55,0,0,,
42,1400,320,321,Plancha de vapor,R1,26.91,5,2024-01-07,2,Electrodomésticos,26-55,0,0,,
2872,1470,320,323,Plancha de vapor,R3,107.11,3,2024-12-15,2,Electrodomésticos,88-125,0,0,,
360,1730,320,323,Plancha de vapor,R3,101.57,10,2024-02-11,2,Electrodomésticos,88-125,0,0,,
1071,1310,320,321,Plancha de vapor,R1,43.78,9,2024-05-02,2,Electrodomésticos,26-55,0,0,,
501,1410,320,323,Plancha de vapor,R3,122.77,10,2024-02-28,2,Electrodomésticos,88-125,0,0,,
41,1150,320,321,Plancha de vapor,R1,33.63,10,2024-01-07,2,Electrodomésticos,26-55,0,0,,
1184,1540,320,321,Plancha de vapor,R1,47.1,3,2024-05-15,2,Electrodomésticos,26-55,0,0,,
2252,2000,320,323,Plancha de vapor,R3,105.5,3,2024-09-27,2,Electrodomésticos,88-125,0,0,,
2533,1780,320,323,Plancha de vapor,R3,119,1,2024-11-02,2,Electrodomésticos,88-125,0,0,,
2535,1420,320,323,Plancha de vapor,R3,100.54,6,2024-11-03,2,Electrodomésticos,88-125,0,0,,
1395,1870,320,321,Plancha de vapor,R1,29.65,11,2024-06-08,2,Electrodomésticos,26-55,0,0,,
1849,1500,320,321,Plancha de vapor,R1,29.66,12,2024-08-06,2,Electrodomésticos,26-55,0,0,,
1375,1030,320,322,Plancha de vapor,R2,66.69,1,2024-06-06,2,Electrodomésticos,55-88,0,0,,
1859,1580,320,323,Plancha de vapor,R3,103.76,7,2024-08-08,2,Electrodomésticos,88-125,0,0,,
2818,1020,320,322,Plancha de vapor,R2,55.26,2,2024-12-08,2,Electrodomésticos,55-88,0,0,,
1055,2629,330,333,Proyector,R3,94.3,1,2024-04-30,3,Electrónica,86-125,0,0,,
968,2369,330,333,Proyector,R3,87.64,2,2024-04-21,3,Electrónica,86-125,0,0,,
281,2079,330,333,Proyector,R3,111.74,6,2024-02-02,3,Electrónica,86-125,0,0,,
284,2329,330,331,Proyector,R1,62.88,7,2024-02-02,3,Electrónica,26-63,0,0,,
1533,2919,330,331,Proyector,R1,46.95,6,2024-06-28,3,Electrónica,26-63,0,0,,
2678,2009,330,332,Proyector,R2,73.42,10,2024-11-20,3,Electrónica,63-86,0,0,,
2863,2879,330,331,Proyector,R1,48.11,12,2024-12-14,3,Electrónica,26-63,0,0,,
611,2519,330,332,Proyector,R2,76.15,11,2024-03-12,3,Electrónica,63-86,0,0,,
1863,2839,330,331,Proyector,R1,41.28,12,2024-08-08,3,Electrónica,26-63,0,0,,
273,2069,330,332,Proyector,R2,76.17,12,2024-02-01,3,Electrónica,63-86,0,0,,
1609,2889,330,331,Proyector,R1,32.99,7,2024-07-08,3,Electrónica,26-63,0,0,,
2879,2759,330,332,Proyector,R2,83.88,7,2024-12-15,3,Electrónica,63-86,0,0,,
1517,2499,330,332,Proyector,R2,66.51,1,2024-06-26,3,Electrónica,63-86,0,0,,
2383,2359,330,331,Proyector,R1,52.24,10,2024-10-12,3,Electrónica,26-63,0,0,,
1918,2639,330,331,Proyector,R1,27.45,4,2024-08-16,3,Electrónica,26-63,0,0,,
2060,2599,330,332,Proyector,R2,78.72,6,2024-09-02,3,Electrónica,63-86,0,0,,
902,2029,330,333,Proyector,R3,124.37,8,2024-04-14,3,Electrónica,86-125,0,0,,
1452,2349,330,332,Proyector,R2,68.09,8,2024-06-16,3,Electrónica,63-86,0,0,,
1327,2659,330,332,Proyector,R2,75.9,3,2024-05-31,3,Electrónica,63-86,0,0,,
2695,2479,330,331,Proyector,R1,51.72,3,2024-11-23,3,Electrónica,26-63,0,0,,
1624,2579,330,333,Proyector,R3,115.5,6,2024-07-10,3,Electrónica,86-125,0,0,,
2064,2779,330,333,Proyector,R3,121.82,8,2024-09-02,3,Electrónica,86-125,0,0,,
2700,2149,330,333,Proyector,R3,91.89,5,2024-11-24,3,Electrónica,86-125,0,0,,
131,2789,330,333,Proyector,R3,115.19,11,2024-01-16,3,Electrónica,86-125,0,0,,
2067,2049,330,332,Proyector,R2,80.4,7,2024-09-03,3,Electrónica,63-86,0,0,,
903,2039,330,331,Proyector,R1,34.39,7,2024-04-14,3,Electrónica,26-63,0,0,,
726,2399,330,333,Proyector,R3,96.7,3,2024-03-24,3,Electrónica,86-125,0,0,,
2070,2969,330,331,Proyector,R1,26.99,2,2024-09-03,3,Electrónica,26-63,0,0,,
2987,2309,330,333,Proyector,R3,118.01,3,2024-12-29,3,Electrónica,86-125,0,0,,
128,2129,330,333,Proyector,R3,107.98,6,2024-01-16,3,Electrónica,86-125,0,0,,
373,2669,330,331,Proyector,R1,26.52,3,2024-02-13,3,Electrónica,26-63,0,0,,
1889,2139,330,333,Proyector,R3,119.08,3,2024-08-12,3,Electrónica,86-125,0,0,,
2904,2339,330,332,Proyector,R2,75,7,2024-12-18,3,Electrónica,63-86,0,0,,
374,2739,330,332,Proyector,R2,63.33,10,2024-02-13,3,Electrónica,63-86,0,0,,
1621,2719,330,333,Proyector,R3,94.86,7,2024-07-09,3,Electrónica,86-125,0,0,,
2077,2219,330,332,Proyector,R2,65.3,5,2024-09-05,3,Electrónica,63-86,0,0,,
2682,2179,330,333,Proyector,R3,111.31,11,2024-11-21,3,Electrónica,86-125,0,0,,
1336,2929,330,333,Proyector,R3,115.45,7,2024-06-01,3,Electrónica,86-125,0,0,,
2906,2869,330,333,Proyector,R3,122.17,9,2024-12-18,3,Electrónica,86-125,0,0,,
1650,2469,330,331,Proyector,R1,52.56,8,2024-07-13,3,Electrónica,26-63,0,0,,
376,2829,330,331,Proyector,R1,33.84,5,2024-02-13,3,Electrónica,26-63,0,0,,
1416,2819,330,332,Proyector,R2,80.92,8,2024-06-11,3,Electrónica,63-86,0,0,,
1617,2239,330,331,Proyector,R1,35.83,5,2024-07-09,3,Electrónica,26-63,0,0,,
1417,2859,330,331,Proyector,R1,62.35,3,2024-06-11,3,Electrónica,26-63,0,0,,
519,2699,330,332,Proyector,R2,66.66,6,2024-03-01,3,Electrónica,63-86,0,0,,
2723,2569,330,333,Proyector,R3,104.95,5,2024-11-26,3,Electrónica,86-125,0,0,,
372,2379,330,333,Proyector,R3,108.52,12,2024-02-13,3,Electrónica,86-125,0,0,,
1267,2189,330,333,Proyector,R3,100.31,3,2024-05-23,3,Electrónica,86-125,0,0,,
1746,2709,330,333,Proyector,R3,108.23,6,2024-07-25,3,Electrónica,86-125,0,0,,
712,2059,330,333,Proyector,R3,116.66,12,2024-03-22,3,Electrónica,86-125,0,0,,
1218,2409,330,332,Proyector,R2,79.11,10,2024-05-18,3,Electrónica,63-86,0,0,,
484,2319,330,332,Proyector,R2,65.89,4,2024-02-26,3,Electrónica,63-86,0,0,,
1217,2289,330,331,Proyector,R1,60.8,4,2024-05-18,3,Electrónica,26-63,0,0,,
1541,2259,330,331,Proyector,R1,35.94,2,2024-06-29,3,Electrónica,26-63,0,0,,
2498,2529,330,333,Proyector,R3,92.21,4,2024-10-29,3,Electrónica,86-125,0,0,,
2580,2589,330,332,Proyector,R2,82.9,8,2024-11-09,3,Electrónica,63-86,0,0,,
2138,2279,330,332,Proyector,R2,85.53,10,2024-09-12,3,Electrónica,63-86,0,0,,
13,2769,330,331,Proyector,R1,43.62,11,2024-01-03,3,Electrónica,26-63,0,0,,
1043,2089,330,333,Proyector,R3,95.13,12,2024-04-29,3,Electrónica,86-125,0,0,,
459,2419,330,331,Proyector,R1,52.52,3,2024-02-23,3,Electrónica,26-63,0,0,,
1767,2159,330,331,Proyector,R1,38.48,6,2024-07-28,3,Electrónica,26-63,0,0,,
1206,2609,330,331,Proyector,R1,30.02,2,2024-05-17,3,Electrónica,26-63,0,0,,
1145,2649,330,331,Proyector,R1,44.93,5,2024-05-10,3,Electrónica,26-63,0,0,,
1146,2679,330,331,Proyector,R1,48.62,1,2024-05-10,3,Electrónica,26-63,0,0,,
926,2019,330,331,Proyector,R1,41.79,7,2024-04-16,3,Electrónica,26-63,0,0,,
1026,2559,330,333,Proyector,R3,86.2,8,2024-04-27,3,Electrónica,86-125,0,0,,
2822,2949,330,332,Proyector,R2,67.97,10,2024-12-08,3,Electrónica,63-86,0,0,,
656,2749,330,333,Proyector,R3,120.5,4,2024-03-16,3,Electrónica,86-125,0,0,,
657,2809,330,333,Proyector,R3,89.06,1,2024-03-16,3,Electrónica,86-125,0,0,,
1196,2509,330,331,Proyector,R1,46.93,2,2024-05-16,3,Electrónica,26-63,0,0,,
391,2979,330,332,Proyector,R2,65.41,7,2024-02-15,3,Electrónica,63-86,0,0,,
1803,2439,330,331,Proyector,R1,59.08,3,2024-08-01,3,Electrónica,26-63,0,0,,
478,2269,330,332,Proyector,R2,74.59,4,2024-02-25,3,Electrónica,63-86,0,0,,
23,2209,330,331,Proyector,R1,32.15,1,2024-01-04,3,Electrónica,26-63,0,0,,
145,2119,330,332,Proyector,R2,84.1,11,2024-01-18,3,Electrónica,63-86,0,0,,
540,2489,330,332,Proyector,R2,77.06,1,2024-03-04,3,Electrónica,63-86,0,0,,
210,2619,330,332,Proyector,R2,70.1,10,2024-01-25,3,Electrónica,63-86,0,0,,
1856,2249,330,332,Proyector,R2,78.26,9,2024-08-07,3,Electrónica,63-86,0,0,,
1852,2299,330,332,Proyector,R2,78.69,2,2024-08-06,3,Electrónica,63-86,0,0,,
2966,2899,330,331,Proyector,R1,29.76,1,2024-12-26,3,Electrónica,26-63,0,0,,
835,2169,330,333,Proyector,R3,120.34,1,2024-04-06,3,Electrónica,86-125,0,0,,
2181,2939,330,332,Proyector,R2,83.38,9,2024-09-16,3,Electrónica,63-86,0,0,,
1722,2799,330,333,Proyector,R3,97.23,8,2024-07-22,3,Electrónica,86-125,0,0,,
2809,2849,330,331,Proyector,R1,38.67,11,2024-12-06,3,Electrónica,26-63,0,0,,
2755,2109,330,331,Proyector,R1,45.09,8,2024-11-30,3,Electrónica,26-63,0,0,,
2757,2459,330,333,Proyector,R3,118.81,2,2024-11-30,3,Electrónica,86-125,0,0,,
1928,2199,330,332,Proyector,R2,67.25,3,2024-08-18,3,Electrónica,63-86,0,0,,
2507,2449,330,333,Proyector,R3,104.25,4,2024-10-30,3,Electrónica,86-125,0,0,,
7,2959,330,333,Proyector,R3,88.17,9,2024-01-02,3,Electrónica,86-125,0,0,,
2011,2539,330,331,Proyector,R1,33.87,7,2024-08-27,3,Electrónica,26-63,0,0,,
1844,2549,330,332,Proyector,R2,69.11,11,2024-08-05,3,Electrónica,63-86,0,0,,
1929,2229,330,332,Proyector,R2,66.77,6,2024-08-18,3,Electrónica,63-86,0,0,,
2804,2689,330,331,Proyector,R1,62.73,9,2024-12-05,3,Electrónica,26-63,0,0,,
2364,2998,330,333,Proyector,R3,115.84,10,2024-10-10,3,Electrónica,86-125,0,0,,
2566,2909,330,333,Proyector,R3,108.21,12,2024-11-07,3,Electrónica,86-125,0,0,,
2941,2429,330,333,Proyector,R3,91.85,6,2024-12-23,3,Electrónica,86-125,0,0,,
2361,2389,330,332,Proyector,R2,73.93,5,2024-10-10,3,Electrónica,63-86,0,0,,
1845,2729,330,331,Proyector,R1,56.29,11,2024-08-05,3,Electrónica,26-63,0,0,,
552,2099,330,331,Proyector,R1,40.99,2,2024-03-06,3,Electrónica,26-63,0,0,,
2510,58,340,341,Rincón de plantas,R1,58.7,12,2024-10-31,1,Decoración,25-63,0,0,,
1628,858,340,342,Rincón de plantas,R2,84.64,11,2024-07-11,1,Decoración,63-86,0,0,,
2551,758,340,341,Rincón de plantas,R1,29,10,2024-11-06,1,Decoración,25-63,0,0,,
2594,688,340,342,Rincón de plantas,R2,81.27,11,2024-11-11,1,Decoración,63-86,0,0,,
162,788,340,342,Rincón de plantas,R2,85.75,3,2024-01-20,1,Decoración,63-86,0,0,,
1388,648,340,342,Rincón de plantas,R2,78.47,6,2024-06-08,1,Decoración,63-86,0,0,,
2628,618,340,341,Rincón de plantas,R1,36.15,8,2024-11-16,1,Decoración,25-63,0,0,,
142,588,340,342,Rincón de plantas,R2,80.17,3,2024-01-18,1,Decoración,63-86,0,0,,
220,218,340,343,Rincón de plantas,R3,120.32,1,2024-01-27,1,Decoración,86-124,0,0,,
1400,28,340,341,Rincón de plantas,R1,54.26,10,2024-06-09,1,Decoración,25-63,0,0,,
1443,208,340,343,Rincón de plantas,R3,107.88,10,2024-06-15,1,Decoración,86-124,0,0,,
1610,228,340,341,Rincón de plantas,R1,56.12,2,2024-07-09,1,Decoración,25-63,0,0,,
1611,268,340,342,Rincón de plantas,R2,82.16,10,2024-07-09,1,Decoración,63-86,0,0,,
1340,378,340,341,Rincón de plantas,R1,37.9,10,2024-06-02,1,Decoración,25-63,0,0,,
751,558,340,343,Rincón de plantas,R3,93.66,10,2024-03-28,1,Decoración,86-124,0,0,,
1471,388,340,342,Rincón de plantas,R2,80.35,12,2024-06-20,1,Decoración,63-86,0,0,,
2058,78,340,343,Rincón de plantas,R3,92.57,5,2024-09-02,1,Decoración,86-124,0,0,,
1591,838,340,341,Rincón de plantas,R1,32.18,4,2024-07-06,1,Decoración,25-63,0,0,,
721,708,340,342,Rincón de plantas,R2,63.1,11,2024-03-24,1,Decoración,63-86,0,0,,
747,598,340,342,Rincón de plantas,R2,82.59,8,2024-03-27,1,Decoración,63-86,0,0,,
1460,358,340,342,Rincón de plantas,R2,63.41,7,2024-06-18,1,Decoración,63-86,0,0,,
194,768,340,343,Rincón de plantas,R3,89.47,2,2024-01-24,1,Decoración,86-124,0,0,,
1494,578,340,341,Rincón de plantas,R1,36.07,9,2024-06-24,1,Decoración,25-63,0,0,,
2529,808,340,342,Rincón de plantas,R2,67.82,11,2024-11-02,1,Decoración,63-86,0,0,,
668,188,340,343,Rincón de plantas,R3,101.62,9,2024-03-18,1,Decoración,86-124,0,0,,
945,548,340,341,Rincón de plantas,R1,32.26,8,2024-04-19,1,Decoración,25-63,0,0,,
135,368,340,343,Rincón de plantas,R3,87.4,9,2024-01-17,1,Decoración,86-124,0,0,,
1883,148,340,343,Rincón de plantas,R3,105.27,6,2024-08-12,1,Decoración,86-124,0,0,,
2215,68,340,343,Rincón de plantas,R3,109.6,4,2024-09-23,1,Decoración,86-124,0,0,,
2882,628,340,341,Rincón de plantas,R1,29.36,11,2024-12-16,1,Decoración,25-63,0,0,,
2223,478,340,341,Rincón de plantas,R1,44.03,10,2024-09-24,1,Decoración,25-63,0,0,,
523,868,340,342,Rincón de plantas,R2,85.49,2,2024-03-02,1,Decoración,63-86,0,0,,
2869,1001,340,341,Rincón de plantas,R1,42.14,9,2024-12-15,1,Decoración,25-63,0,0,,
2868,948,340,342,Rincón de plantas,R2,72.96,6,2024-12-15,1,Decoración,63-86,0,0,,
2242,698,340,343,Rincón de plantas,R3,93.59,10,2024-09-26,1,Decoración,86-124,0,0,,
1106,98,340,343,Rincón de plantas,R3,91.3,6,2024-05-06,1,Decoración,86-124,0,0,,
873,328,340,341,Rincón de plantas,R1,60.89,1,2024-04-11,1,Decoración,25-63,0,0,,
528,8,340,342,Rincón de plantas,R2,70.24,7,2024-03-03,1,Decoración,63-86,0,0,,
1116,998,340,342,Rincón de plantas,R2,65.82,1,2024-05-07,1,Decoración,63-86,0,0,,
2690,338,340,343,Rincón de plantas,R3,114.46,12,2024-11-23,1,Decoración,86-124,0,0,,
1829,748,340,343,Rincón de plantas,R3,115.76,3,2024-08-04,1,Decoración,86-124,0,0,,
858,48,340,343,Rincón de plantas,R3,102.85,3,2024-04-10,1,Decoración,86-124,0,0,,
77,308,340,341,Rincón de plantas,R1,31.7,11,2024-01-11,1,Decoración,25-63,0,0,,
2844,128,340,343,Rincón de plantas,R3,96.21,6,2024-12-12,1,Decoración,86-124,0,0,,
78,718,340,341,Rincón de plantas,R1,29.88,8,2024-01-11,1,Decoración,25-63,0,0,,
1819,528,340,342,Rincón de plantas,R2,83.39,6,2024-08-03,1,Decoración,63-86,0,0,,
2293,968,340,341,Rincón de plantas,R1,60.2,3,2024-10-01,1,Decoración,25-63,0,0,,
1182,678,340,343,Rincón de plantas,R3,88.93,6,2024-05-15,1,Decoración,86-124,0,0,,
1886,938,340,342,Rincón de plantas,R2,83.79,4,2024-08-12,1,Decoración,63-86,0,0,,
838,398,340,342,Rincón de plantas,R2,77.3,7,2024-04-07,1,Decoración,63-86,0,0,,
1907,168,340,343,Rincón de plantas,R3,115.04,9,2024-08-15,1,Decoración,86-124,0,0,,
1941,638,340,343,Rincón de plantas,R3,88,5,2024-08-20,1,Decoración,86-124,0,0,,
952,198,340,343,Rincón de plantas,R3,115.15,11,2024-04-20,1,Decoración,86-124,0,0,,
2990,418,340,343,Rincón de plantas,R3,112.02,8,2024-12-30,1,Decoración,86-124,0,0,,
433,288,340,341,Rincón de plantas,R1,59.16,11,2024-02-21,1,Decoración,25-63,0,0,,
434,408,340,342,Rincón de plantas,R2,63.23,7,2024-02-21,1,Decoración,63-86,0,0,,
422,878,340,341,Rincón de plantas,R1,29.09,12,2024-02-19,1,Decoración,25-63,0,0,,
421,728,340,341,Rincón de plantas,R1,58.34,2,2024-02-19,1,Decoración,25-63,0,0,,
420,428,340,342,Rincón de plantas,R2,74.58,11,2024-02-19,1,Decoración,63-86,0,0,,
974,538,340,343,Rincón de plantas,R3,119.89,4,2024-04-22,1,Decoración,86-124,0,0,,
2109,118,340,343,Rincón de plantas,R3,107.62,6,2024-09-09,1,Decoración,86-124,0,0,,
2112,958,340,343,Rincón de plantas,R3,118.75,1,2024-09-09,1,Decoración,86-124,0,0,,
8,318,340,342,Rincón de plantas,R2,79.86,11,2024-01-03,1,Decoración,63-86,0,0,,
446,888,340,341,Rincón de plantas,R1,36.28,12,2024-02-22,1,Decoración,25-63,0,0,,
2006,248,340,342,Rincón de plantas,R2,81.89,4,2024-08-27,1,Decoración,63-86,0,0,,
2118,468,340,341,Rincón de plantas,R1,48.64,11,2024-09-10,1,Decoración,25-63,0,0,,
2120,818,340,341,Rincón de plantas,R1,51.02,6,2024-09-10,1,Decoración,25-63,0,0,,
448,928,340,343,Rincón de plantas,R3,111.8,5,2024-02-22,1,Decoración,86-124,0,0,,
410,658,340,343,Rincón de plantas,R3,96.23,8,2024-02-18,1,Decoración,86-124,0,0,,
932,138,340,341,Rincón de plantas,R1,38.89,2,2024-04-17,1,Decoración,25-63,0,0,,
1950,508,340,341,Rincón de plantas,R1,36.76,2,2024-08-21,1,Decoración,25-63,0,0,,
1030,518,340,343,Rincón de plantas,R3,113.79,7,2024-04-28,1,Decoración,86-124,0,0,,
2923,108,340,341,Rincón de plantas,R1,47.84,1,2024-12-22,1,Decoración,25-63,0,0,,
1050,988,340,343,Rincón de plantas,R3,115.47,1,2024-04-30,1,Decoración,86-124,0,0,,
566,348,340,341,Rincón de plantas,R1,46.49,1,2024-03-08,1,Decoración,25-63,0,0,,
2852,458,340,343,Rincón de plantas,R3,117.55,7,2024-12-13,1,Decoración,86-124,0,0,,
1199,448,340,343,Rincón de plantas,R3,99.24,9,2024-05-17,1,Decoración,86-124,0,0,,
1273,738,340,341,Rincón de plantas,R1,29.42,11,2024-05-25,1,Decoración,25-63,0,0,,
2368,778,340,341,Rincón de plantas,R1,32.69,5,2024-10-11,1,Decoración,25-63,0,0,,
2366,438,340,343,Rincón de plantas,R3,104.88,10,2024-10-11,1,Decoración,86-124,0,0,,
278,828,340,341,Rincón de plantas,R1,27.95,7,2024-02-02,1,Decoración,25-63,0,0,,
1232,918,340,343,Rincón de plantas,R3,104.95,9,2024-05-20,1,Decoración,86-124,0,0,,
589,978,340,341,Rincón de plantas,R1,32.05,4,2024-03-10,1,Decoración,25-63,0,0,,
1224,908,340,343,Rincón de plantas,R3,106.89,1,2024-05-19,1,Decoración,86-124,0,0,,
2355,668,340,341,Rincón de plantas,R1,61.18,8,2024-10-10,1,Decoración,25-63,0,0,,
1702,488,340,343,Rincón de plantas,R3,114.92,1,2024-07-20,1,Decoración,86-124,0,0,,
2354,498,340,341,Rincón de plantas,R1,42.62,4,2024-10-10,1,Decoración,25-63,0,0,,
2742,798,340,341,Rincón de plantas,R1,52.11,3,2024-11-29,1,Decoración,25-63,0,0,,
269,848,340,342,Rincón de plantas,R2,81.92,10,2024-02-01,1,Decoración,63-86,0,0,,
1282,568,340,343,Rincón de plantas,R3,100.45,1,2024-05-26,1,Decoración,86-124,0,0,,
1670,298,340,341,Rincón de plantas,R1,29.59,12,2024-07-16,1,Decoración,25-63,0,0,,
103,608,340,342,Rincón de plantas,R2,64.67,10,2024-01-14,1,Decoración,63-86,0,0,,
2407,278,340,343,Rincón de plantas,R3,122.76,10,2024-10-17,1,Decoración,86-124,0,0,,
93,88,340,343,Rincón de plantas,R3,109.33,9,2024-01-13,1,Decoración,86-124,0,0,,
2305,38,340,341,Rincón de plantas,R1,26.44,4,2024-10-03,1,Decoración,25-63,0,0,,
134,178,340,342,Rincón de plantas,R2,81.5,1,2024-01-17,1,Decoración,63-86,0,0,,
2697,238,340,343,Rincón de plantas,R3,103.51,12,2024-11-24,1,Decoración,86-124,0,0,,
2317,898,340,342,Rincón de plantas,R2,67.87,11,2024-10-05,1,Decoración,63-86,0,0,,
2431,18,340,341,Rincón de plantas,R1,37.09,3,2024-10-22,1,Decoración,25-63,0,0,,
2328,158,340,343,Rincón de plantas,R3,117.14,8,2024-10-07,1,Decoración,86-124,0,0,,
1719,258,340,341,Rincón de plantas,R1,52.21,9,2024-07-22,1,Decoración,25-63,0,0,,
1291,1226,350,352,Secadora,R2,89.37,10,2024-05-27,2,Electrodomésticos,50-93,0,0,,
1285,1616,350,351,Secadora,R1,40.43,8,2024-05-26,2,Electrodomésticos,26-50,0,0,,
2730,1576,350,351,Secadora,R1,35.14,4,2024-11-27,2,Electrodomésticos,26-50,0,0,,
2927,1216,350,351,Secadora,R1,38.24,2,2024-12-22,2,Electrodomésticos,26-50,0,0,,
